seed,deleted_samples,window_size,test_size,hidden_size,n_head,num_layers,epoch_number,Target,LR,MAE,MAPE,MSE,RMSE,r2
1048596,0,16,4,64,2,3,50,XSICFESE Index  (L4),0.01,149.60791015625,2.7063659579640014,22382.526781320572,149.60791015625,-inf
1048596,0,16,4,64,2,3,50,XSICFESE Index  (L4),0.001,261.55859375,4.7315230417872645,68412.89796447754,261.55859375,-inf
1048596,0,16,4,64,2,3,50,XSICNEFE Index  (R2),0.01,1.61810302734375,0.4731295401589912,2.6182574070990086,1.61810302734375,-inf
1048596,0,16,4,64,2,3,50,XSICNEFE Index  (R2),0.001,140.59548950195312,41.10979225203308,19767.09166829381,140.59548950195312,-inf
1048596,0,16,4,64,2,3,50,XSICNESE Index  (L2),0.01,37.605224609375,6.609002567552724,1414.1529179215431,37.605224609375,-inf
1048596,0,16,4,64,2,3,50,XSICNESE Index  (L2),0.001,9.1478271484375,1.607702486544376,83.68274153769016,9.1478271484375,-inf
1048596,0,16,4,64,2,3,50,XSICUENE Index  (R1),0.01,1.7685546875,0.30757472826086957,3.1277856826782227,1.7685546875,-inf
1048596,0,16,4,64,2,3,50,XSICUENE Index  (R1),0.001,97.3150634765625,16.924358865489133,9470.221579447389,97.3150634765625,-inf
1048596,0,16,4,64,2,3,100,NE,0.01,2016.8939208984375,58.76861214637756,4067861.0,2016.8939208984375,-inf
1048596,0,16,4,64,2,3,100,NE,0.001,1934.82080078125,56.37715458869934,3743531.5,1934.82080078125,-inf
1048596,0,16,4,64,2,3,100,SE,0.01,1811.4661865234375,164.82754945755005,3281409.75,1811.4661865234375,-inf
1048596,0,16,4,64,2,3,100,SE,0.001,1180.2137451171875,107.38910436630249,1392904.5,1180.2137451171875,-inf
1048596,0,16,4,64,2,3,100,NAE,0.01,1431.04052734375,228.05426120758057,2047877.0,1431.04052734375,-inf
1048596,0,16,4,64,2,3,100,NAE,0.001,1355.919677734375,216.08281135559082,1838518.125,1355.919677734375,-inf
1048596,0,16,4,64,2,3,100,NAW,0.01,3291.95263671875,68.57389211654663,10836952.0,3291.95263671875,-inf
1048596,0,16,4,64,2,3,100,NAW,0.001,3061.3994140625,63.771289587020874,9372166.0,3061.3994140625,-inf
1048596,0,16,4,64,2,3,100,SAE,0.01,92.29052734375,2.9802534729242325,8517.541015625,92.29052734375,-inf
1048596,0,16,4,64,2,3,100,SAE,0.001,35.431396484375,1.1441536247730255,1255.3839111328125,35.431396484375,-inf
1048596,0,16,4,64,2,3,100,SAW,0.01,826.2405395507812,93.31209659576416,682673.4375,826.2405395507812,-inf
1048596,0,16,4,64,2,3,100,SAW,0.001,762.5997924804688,86.12478375434875,581558.4375,762.5997924804688,-inf
1048596,0,16,4,64,2,3,100,XSICFEUW Index  (R4),0.01,17.220703125,0.3747704706202394,296.55261611938477,17.220703125,-inf
1048596,0,16,4,64,2,3,100,XSICFEUW Index  (R4),0.001,1063.099853515625,23.136014222320455,1130181.2985449433,1063.099853515625,-inf
1048596,0,16,4,64,2,3,100,XSICFENE Index  (R1),0.01,1035.73974609375,20.632265858441233,1072756.8216383457,1035.73974609375,-inf
1048596,0,16,4,64,2,3,100,XSICFENE Index  (R1),0.001,1996.671142578125,39.774325549365045,3986695.651604235,1996.671142578125,-inf
1048596,0,16,4,64,2,3,100,XSICFESE Index  (L4),0.01,3413.8720703125,61.7560070606458,11654522.512459755,3413.8720703125,-inf
1048596,0,16,4,64,2,3,100,XSICFESE Index  (L4),0.001,1147.2890625,20.7541436776411,1316272.192932129,1147.2890625,-inf
1048596,0,16,4,64,2,3,100,XSICNEFE Index  (R2),0.01,144.93862915039062,42.37971612584521,21007.206219994463,144.93862915039062,-inf
1048596,0,16,4,64,2,3,100,XSICNEFE Index  (R2),0.001,60.781982421875,17.77250948008041,3694.4493871331215,60.781982421875,-inf
1048596,0,16,4,64,2,3,100,XSICNESE Index  (L2),0.01,24.249267578125,4.26173419650703,588.0269780755043,24.249267578125,-inf
1048596,0,16,4,64,2,3,100,XSICNESE Index  (L2),0.001,29.180419921875,5.128369054811072,851.4969068169594,29.180419921875,-inf
1048596,0,16,4,64,2,3,100,XSICUENE Index  (R1),0.01,0.5750732421875,0.10001273777173914,0.33070923388004303,0.5750732421875,-inf
1048596,0,16,4,64,2,3,100,XSICUENE Index  (R1),0.001,5.89410400390625,1.025061565896739,34.74046200886369,5.89410400390625,-inf
1048596,0,16,4,64,4,2,50,NE,0.01,2042.8262939453125,59.52423810958862,4173139.25,2042.8262939453125,-inf
1048596,0,16,4,64,4,2,50,NE,0.001,1764.494140625,51.41414403915405,3113439.5,1764.494140625,-inf
1048596,0,16,4,64,4,2,50,SE,0.01,1779.2669677734375,161.89769506454468,3165791.0,1779.2669677734375,-inf
1048596,0,16,4,64,4,2,50,SE,0.001,1681.2889404296875,152.98255681991577,2826732.5,1681.2889404296875,-inf
1048596,0,16,4,64,4,2,50,NAE,0.01,1604.509765625,255.6987762451172,2574451.5,1604.509765625,-inf
1048596,0,16,4,64,4,2,50,NAE,0.001,1355.486328125,216.013765335083,1837343.125,1355.486328125,-inf
1048596,0,16,4,64,4,2,50,NAW,0.01,3120.19677734375,64.99608755111694,9735628.0,3120.19677734375,-inf
1048596,0,16,4,64,4,2,50,NAW,0.001,3135.77001953125,65.320485830307,9833054.0,3135.77001953125,-inf
1048596,0,16,4,64,4,2,50,SAE,0.01,198.57470703125,6.412391364574432,39431.9140625,198.57470703125,-inf
1048596,0,16,4,64,4,2,50,SAE,0.001,47.366943359375,1.529577374458313,2243.62744140625,47.366943359375,-inf
1048596,0,16,4,64,4,2,50,SAW,0.01,911.4365844726562,102.93377637863159,830716.625,911.4365844726562,-inf
1048596,0,16,4,64,4,2,50,SAW,0.001,1051.40234375,118.74091625213623,1105446.875,1051.40234375,-inf
1048596,0,16,4,64,4,2,50,XSICFEUW Index  (R4),0.01,529.580322265625,11.525143030807945,280455.31773096323,529.580322265625,-inf
1048596,0,16,4,64,4,2,50,XSICFEUW Index  (R4),0.001,1182.396484375,25.73224122687704,1398061.4462623596,1182.396484375,-inf
1048596,0,16,4,64,4,2,50,XSICFENE Index  (R1),0.01,947.609375,18.876680776892428,897963.5275878906,947.609375,-inf
1048596,0,16,4,64,4,2,50,XSICFENE Index  (R1),0.001,1431.24267578125,28.510810274526893,2048455.5969774723,1431.24267578125,-inf
1048596,0,16,4,64,4,2,50,XSICFESE Index  (L4),0.01,1756.12890625,31.76788904214906,3083988.7353668213,1756.12890625,-inf
1048596,0,16,4,64,4,2,50,XSICFESE Index  (L4),0.001,667.794921875,12.080226517275687,445950.05768203735,667.794921875,-inf
1048596,0,16,4,64,4,2,50,XSICNEFE Index  (R2),0.01,13.135986328125,3.8409316748903506,172.55413681268692,13.135986328125,-inf
1048596,0,16,4,64,4,2,50,XSICNEFE Index  (R2),0.001,34.67315673828125,10.138349923474049,1202.2277981974185,34.67315673828125,-inf
1048596,0,16,4,64,4,2,50,XSICNESE Index  (L2),0.01,0.7510986328125,0.13200327465949033,0.5641491562128067,0.7510986328125,-inf
1048596,0,16,4,64,4,2,50,XSICNESE Index  (L2),0.001,131.200439453125,23.05807371759666,17213.55531269312,131.200439453125,-inf
1048596,0,16,4,64,4,2,50,XSICUENE Index  (R1),0.01,2.42181396484375,0.42118503736413043,5.865182880312204,2.42181396484375,-inf
1048596,0,16,4,64,4,2,50,XSICUENE Index  (R1),0.001,10.58026123046875,1.8400454313858696,111.94192770496011,10.58026123046875,-inf
1048596,0,16,4,64,4,2,100,NE,0.01,1947.2337646484375,56.73884153366089,3791719.25,1947.2337646484375,-inf
1048596,0,16,4,64,4,2,100,NE,0.001,2083.3388671875,60.70469617843628,4340301.0,2083.3388671875,-inf
1048596,0,16,4,64,4,2,100,SE,0.01,1844.5477294921875,167.83767938613892,3402356.25,1844.5477294921875,-inf
1048596,0,16,4,64,4,2,100,SE,0.001,2027.2073974609375,184.45810079574585,4109569.75,2027.2073974609375,-inf
1048596,0,16,4,64,4,2,100,NAE,0.01,1454.8994140625,231.85648918151855,2116732.25,1454.8994140625,-inf
1048596,0,16,4,64,4,2,100,NAE,0.001,1408.12939453125,224.40309524536133,1982828.375,1408.12939453125,-inf
1048596,0,16,4,64,4,2,100,NAW,0.01,3450.4814453125,71.8761682510376,11905822.0,3450.4814453125,-inf
1048596,0,16,4,64,4,2,100,NAW,0.001,3308.44873046875,68.91751885414124,10945833.0,3308.44873046875,-inf
1048596,0,16,4,64,4,2,100,SAE,0.01,93.996826171875,3.035353496670723,8835.4033203125,93.996826171875,-inf
1048596,0,16,4,64,4,2,100,SAE,0.001,94.663330078125,3.0568761751055717,8961.146484375,94.663330078125,-inf
1048596,0,16,4,64,4,2,100,SAW,0.01,1019.5425415039062,115.14281034469604,1039467.0,1019.5425415039062,-inf
1048596,0,16,4,64,4,2,100,SAW,0.001,1222.30126953125,138.04152011871338,1494020.375,1222.30126953125,-inf
1048596,0,16,4,64,4,2,100,XSICFEUW Index  (R4),0.01,1397.8095703125,30.42023003944505,1953871.5948572159,1397.8095703125,-inf
1048596,0,16,4,64,4,2,100,XSICFEUW Index  (R4),0.001,1657.60888671875,36.074186870919476,2747667.221328974,1657.60888671875,-inf
1048596,0,16,4,64,4,2,100,XSICFENE Index  (R1),0.01,228.296875,4.547746513944223,52119.463134765625,228.296875,-inf
1048596,0,16,4,64,4,2,100,XSICFENE Index  (R1),0.001,999.233154296875,19.90504291428038,998466.8966460824,999.233154296875,-inf
1048596,0,16,4,64,4,2,100,XSICFESE Index  (L4),0.01,3151.6767578125,57.012965951745656,9933066.385735512,3151.6767578125,-inf
1048596,0,16,4,64,4,2,100,XSICFESE Index  (L4),0.001,659.2470703125,11.925598232859985,434606.6997156143,659.2470703125,-inf
1048596,0,16,4,64,4,2,100,XSICNEFE Index  (R2),0.01,17.34503173828125,5.071646707099781,300.8501260019839,17.34503173828125,-inf
1048596,0,16,4,64,4,2,100,XSICNEFE Index  (R2),0.001,160.52804565429688,46.93802504511604,25769.25344158802,160.52804565429688,-inf
1048596,0,16,4,64,4,2,100,XSICNESE Index  (L2),0.01,9.8756103515625,1.735608146144552,97.5276798158884,9.8756103515625,-inf
1048596,0,16,4,64,4,2,100,XSICNESE Index  (L2),0.001,16.596435546875,2.916772503844464,275.4416728615761,16.596435546875,-inf
1048596,0,16,4,64,4,2,100,XSICUENE Index  (R1),0.01,4.26226806640625,0.7412640115489131,18.166929069906473,4.26226806640625,-inf
1048596,0,16,4,64,4,2,100,XSICUENE Index  (R1),0.001,26.767578125,4.655230978260869,716.5032386779785,26.767578125,-inf
1048596,0,16,4,64,4,3,50,NE,0.01,2041.0433349609375,59.47228670120239,4165858.0,2041.0433349609375,-inf
1048596,0,16,4,64,4,3,50,NE,0.001,1904.7760009765625,55.501699447631836,3628171.5,1904.7760009765625,-inf
1048596,0,16,4,64,4,3,50,SE,0.01,1634.1204833984375,148.69064092636108,2670349.75,1634.1204833984375,-inf
1048596,0,16,4,64,4,3,50,SE,0.001,1468.7025146484375,133.6390495300293,2157087.0,1468.7025146484375,-inf
1048596,0,16,4,64,4,3,50,NAE,0.01,1398.5548095703125,222.87726402282715,1955955.5,1398.5548095703125,-inf
1048596,0,16,4,64,4,3,50,NAE,0.001,1374.9183349609375,219.11048889160156,1890400.375,1374.9183349609375,-inf
1048596,0,16,4,64,4,3,50,NAW,0.01,2983.626220703125,62.151217460632324,8902025.0,2983.626220703125,-inf
1048596,0,16,4,64,4,3,50,NAW,0.001,3065.947265625,63.86602520942688,9400033.0,3065.947265625,-inf
1048596,0,16,4,64,4,3,50,SAE,0.01,279.975341796875,9.040987491607666,78386.1953125,279.975341796875,-inf
1048596,0,16,4,64,4,3,50,SAE,0.001,99.163818359375,3.2022062689065933,9833.462890625,99.163818359375,-inf
1048596,0,16,4,64,4,3,50,SAW,0.01,818.8158569335938,92.47358441352844,670459.4375,818.8158569335938,-inf
1048596,0,16,4,64,4,3,50,SAW,0.001,814.7736206054688,92.01707243919373,663856.0625,814.7736206054688,-inf
1048596,0,16,4,64,4,3,50,XSICFEUW Index  (R4),0.01,157.1044921875,3.4190313860174104,24681.82146549225,157.1044921875,-inf
1048596,0,16,4,64,4,3,50,XSICFEUW Index  (R4),0.001,879.572509765625,19.141947981841675,773647.7999354005,879.572509765625,-inf
1048596,0,16,4,64,4,3,50,XSICFENE Index  (R1),0.01,1117.718505859375,22.265308881660857,1249294.6583405137,1117.718505859375,-inf
1048596,0,16,4,64,4,3,50,XSICFENE Index  (R1),0.001,1688.40478515625,33.63356145729582,2850710.7185385227,1688.40478515625,-inf
1048596,0,16,4,64,4,3,50,XSICFESE Index  (L4),0.01,975.720703125,17.650519231638928,952030.8905067444,975.720703125,-inf
1048596,0,16,4,64,4,3,50,XSICFESE Index  (L4),0.001,415.05908203125,7.508304667714364,172274.04157662392,415.05908203125,-inf
1048596,0,16,4,64,4,3,50,XSICNEFE Index  (R2),0.01,1.53082275390625,0.44760899237024854,2.3434183038771152,1.53082275390625,-inf
