WEEK,NUMERO DE ACEPTACION,FECHA,RUT PROBABLE IMPORTADOR,PARTIDA ARANCELARIA,PESO BRUTO TOTAL,US$ CIF UNIT,IMPUESTO US$,CANTIDAD DE BULTO,NRO DOC. TRANSPORTE,ITEMS TOTALES,FOB TOTAL,FLETE TOTAL,SEGURO TOTAL,CIF TOTAL,TOTAL IVA,US$ FOB UNIT,DIFF FECHA DIN Y DOC TRANSPORTE,TEU,FOB_per_TEU,FLETE_per_TEU,SEGURO_per_TEU,PESO BRUTO PER TEU,ITEMS PER TEU,SUM_TEU_OTRA,SUM_TEU_SAN ANTONIO,SUM_TEU_VALPARAISO_x,SUM_TEU_CHINA,SUM_TEU_U.S.A,SUM_TEU_other_countries,MEAN_FLETE_per_TEU_CHINA,MEAN_FLETE_per_TEU_U.S.A,MEAN_FLETE_per_TEU_other_countries,SUM_TEU_SAN  ANTONIO,SUM_TEU_VALPARAISO_y,SUM_TEU_other_ports,SUM_TEU_CMA CGM,SUM_TEU_COSCO,SUM_TEU_EVERGREEN,SUM_TEU_HAMBURG,SUM_TEU_HAPAG-LLOYD,SUM_TEU_HYUNDAI,SUM_TEU_MAERSK,SUM_TEU_MSC,SUM_TEU_ONE,SUM_TEU_OOCL,SUM_TEU_PACIFIC INT. LINE,SUM_TEU_SEALAND,SUM_TEU_WAN HAI,SUM_TEU_YANG MING,SUM_TEU_ZIM,SUM_TEU_other_companies,MEAN_FLETE_per_TEU_CMA CGM,MEAN_FLETE_per_TEU_COSCO,MEAN_FLETE_per_TEU_EVERGREEN,MEAN_FLETE_per_TEU_HAMBURG,MEAN_FLETE_per_TEU_HAPAG-LLOYD,MEAN_FLETE_per_TEU_HYUNDAI,MEAN_FLETE_per_TEU_MAERSK,MEAN_FLETE_per_TEU_MSC,MEAN_FLETE_per_TEU_ONE,MEAN_FLETE_per_TEU_OOCL,MEAN_FLETE_per_TEU_PACIFIC INT. LINE,MEAN_FLETE_per_TEU_SEALAND,MEAN_FLETE_per_TEU_WAN HAI,MEAN_FLETE_per_TEU_YANG MING,MEAN_FLETE_per_TEU_ZIM,MEAN_FLETE_per_TEU_other_companies,SUM_TEU_CFR,SUM_TEU_CIF,SUM_TEU_CYS,SUM_TEU_EXW,SUM_TEU_FOB,SUM_TEU_OTRO,SUM_TEU_SIN CLAUSULA,SUM_TEU_CONTENEDOR 20,SUM_TEU_CONTENEDOR 40,SUM_TEU_CONTENEDOR REFRIGERADO 20,SUM_TEU_CONTENEDOR REFRIGERADO 40,MEAN_FLETE_per_TEU_AF,MEAN_FLETE_per_TEU_FE,MEAN_FLETE_per_TEU_ME,MEAN_FLETE_per_TEU_NAE,MEAN_FLETE_per_TEU_NAW,MEAN_FLETE_per_TEU_NE,MEAN_FLETE_per_TEU_OC,MEAN_FLETE_per_TEU_SAE,MEAN_FLETE_per_TEU_SAW,MEAN_FLETE_per_TEU_SE,boat_price,boat_volume,brent_oil_price,brent_oil_volume,clp_price,clp_volume,cny_price,cny_volume,cosco_shipping_price,cosco_shipping_volume,csi300_price,csi300_volume,gcfgold_price,gcfgold_volume,hapag_price,hapag_volume,hgfcopper_price,hgfcopper_volume,ipsa_price,ipsa_volume,lefcattle_price,lefcattle_volume,maersk_price,maersk_volume,ngfnaturalgas_price,ngfnaturalgas_volume,sea_price,sea_volume,sp500_price,sp500_volume,wan_hai_price,wan_hai_volume,wti_oil_price,wti_oil_volume,yang_ming_price,yang_ming_volume,zcfcorn_price,zcfcorn_volume,zim_price,zim_volume,zsfsoybean_price,zsfsoybean_volume
2022-12-19,4951,2022-12-19,2240,43,25121.91294283983,6075.558081195718,798.9501160092807,1.7539890931125026,4355,4.855382750959402,84056.1089577863,5351.421599676833,289.38451827913553,89696.91507574228,16915.788137749947,5772.682086447183,35.90789739446576,254.0,34034.1525469076,1940.6776888796228,124.50335541668214,8013.411832465108,2.5184810652399903,1302.0,11010.0,2698.0,6239.0,1002.0,7769.0,1383.338011744317,2228.8715054945055,2411.2686405794666,11014.0,2699.0,1297.0,1566.0,1166.0,477.0,621.0,3946.0,107.0,2211.0,2767.0,1105.0,89.0,42.0,310.0,220.0,188.0,0.0,195.0,2012.923189730687,1626.626428667029,1813.723735632184,2132.171459920635,2101.597476869678,1265.8556746031745,1966.6210456287317,2052.27639463907,1294.4074806453573,1896.6768023255813,1413.316923076923,2727.4612996031747,1134.5862499999998,1246.299761904762,0.0,2403.0937686567163,1986.0,2958.0,1082.0,1044.0,6601.0,1326.0,13.0,2348.0,10934.0,10.0,1718.0,1219.2549999999999,1486.428558061657,0.0,2663.5235096679276,1928.5255978062594,2677.8122026534343,4692.01,3450.9290061728393,2120.6907079588373,3610.619557954965,28.28300094604492,29800.0,79.80000305175781,81824.0,865.8007202148438,0.0,6.972099781036377,0.0,7.949999809265137,79342447.0,3893.219970703125,403800.0,1787.699951171875,625.0,185.3000030517578,55242.0,3.7829999923706055,2725.0,5058.8798828125,0.0,156.89999389648438,4627.0,14825.0,110713.0,5.078999996185303,443581.0,16.249000549316406,17100.0,3817.659912109375,18506410000.0,76.19999694824219,269880517.0,75.19000244140625,1015617.0,64.30000305175781,495168621.0,647.25,474644.0,16.290000915527344,16760000.0,1479.0,426940.0
2022-12-26,5263,2022-12-29,2449,49,26652.849865095952,9480.201601748053,599.3028804464477,1.8246247387421624,4792,4.748052441573247,88577.89116473495,5578.529863195896,332.5758578757363,94488.99680980429,17588.039496484897,9188.504508835264,36.88485654569637,414.0,34446.26101146171,1944.898972626044,144.24448647775418,8216.285397044174,2.466001605100208,1632.0,12197.0,2890.0,7023.0,1637.0,8059.0,1234.78373208826,2400.443814317019,2562.92551772435,12229.0,2890.0,1600.0,2207.0,1351.0,533.0,721.0,3492.0,93.0,1791.0,3455.0,1451.0,202.0,49.0,457.0,357.0,217.0,6.0,337.0,1959.8208049937994,1622.5545226717725,1645.1007214556275,1997.6406256023056,2219.9406393006134,1540.556811594203,2235.8694796411605,2155.8986463932683,1446.3283675213677,1433.3222195945946,2014.3384615384616,2115.5625721784777,1050.216075238095,997.0355357142856,1301.6666666666667,1908.936677983539,2712.0,3242.0,1096.0,1150.0,7000.0,1487.0,32.0,2476.0,12358.0,11.0,1874.0,2775.0,1359.4605184236061,0.0,2814.8757772904482,2252.779996032949,2608.8228019604317,4063.0750000000003,3697.996624031008,2385.408646774245,3870.0266557971013,28.51499938964844,38000.0,84.33000183105469,52870.0,877.5,0.0,6.988699913024902,0.0,8.069999694824219,52467402.0,3843.489990234375,393100.0,1814.800048828125,875.0,191.3000030517578,51999.0,3.8334999084472656,2334.0,5058.8798828125,0.0,154.8249969482422,22123.0,16155.0,67137.0,4.474999904632568,296898.0,14.076000213623049,17800.0,3829.25,12097370000.0,82.4000015258789,137738947.0,79.52999877929688,813085.0,65.0,167787500.0,674.75,440623.0,17.100000381469727,14477800.0,1519.25,139029.0
2023-01-02,4421,2023-01-08,2039,44,26388.924469577018,5137.953245871975,526.935512886598,1.7665686496267812,3985,5.17710925130061,76602.45966071026,4774.296159239991,290.4688758199502,81667.22477041393,14873.925670662746,4729.174331599185,40.20493101108347,114.0,30255.63001435869,1636.0117861522228,119.48201558401642,8060.776244736619,2.624093200428645,967.0,10720.0,1696.0,6959.0,975.0,5449.0,1079.10611975345,2245.078379294336,2277.6374452512778,10722.0,1696.0,965.0,2416.0,1064.0,391.0,585.0,2961.0,85.0,1398.0,1979.0,1369.0,153.0,37.0,296.0,272.0,166.0,3.0,208.0,1683.3453998616328,1367.5071372373448,1399.7627712912088,2285.052260632422,1954.9279330086758,1023.856857142857,1462.5035782163743,1809.771223519573,1045.7242152948402,1402.4079680365296,622.0265789473684,2206.9662987329434,862.6345015220701,819.1297995780591,1292.75,1765.4709595959596,1920.0,2302.0,625.0,492.0,6710.0,1313.0,21.0,2233.0,9418.0,4.0,1728.0,3395.0075,1151.6473019503408,0.0,2180.595252688172,1768.4014223710317,2490.5990069087657,0.0,3461.049664021164,1944.7228964860303,3396.880116386127,27.25,48800.0,82.0999984741211,104149.0,847.75,0.0,6.896900177001953,0.0,7.940000057220459,80683758.0,3887.89990234375,453300.0,1839.699951171875,104.0,184.1000061035156,105925.0,3.766000032424927,2484.0,5058.8798828125,0.0,156.77499389648438,98886.0,16305.0,105439.0,3.7100000381469727,438328.0,13.821000099182127,6200.0,3824.139892578125,16190230000.0,79.19999694824219,72735950.0,76.93000030517578,1249813.0,64.5999984741211,103659012.0,670.5,584291.0,16.959999084472656,13958000.0,1501.5,8344.0
2023-01-09,6762,2023-01-11,2993,49,25524.398822833482,7933.334275362319,577.0767618895627,1.7448979591836735,6187,5.0480627033422065,80303.24113280095,4228.974624371488,288.46477817213844,84820.68061076604,15213.488345164153,7718.709167406093,83.41540964211772,92.0,31069.95717278483,1454.3108166087409,120.98191422130239,7659.061948346841,2.5666780464982764,1897.0,15693.0,2911.0,11101.0,1629.0,7771.0,1027.1178703627709,1995.5228142840558,2058.9491502852065,15695.0,2913.0,1893.0,2433.0,1807.0,605.0,658.0,3992.0,195.0,3464.0,3739.0,1993.0,157.0,58.0,297.0,302.0,354.0,50.0,397.0,1426.6705751351021,1202.1880420083046,1228.7013105154933,2219.2605448038726,1735.084605433898,1057.2554,1481.191357201194,1516.7852289711977,1102.5072330154123,952.9104621212122,1125.8657142857144,1994.5963770053474,887.0235964912281,834.457458937198,809.6013621794872,1638.7521201058203,2628.0,3682.0,1035.0,796.0,10886.0,1445.0,29.0,3093.0,15346.0,4.0,2058.0,2476.013125,1109.6573038021684,0.0,2170.4840838477367,1735.8127773856743,2360.656420632544,7662.400000000001,2840.1080444591416,1720.497911608904,2751.0800071044546,27.266000747680664,19800.0,79.6500015258789,128738.0,840.8800048828125,0.0,6.837399959564209,0.0,8.029999732971191,87415657.0,4013.1201171875,505400.0,1872.699951171875,1970.0,186.1999969482422,102730.0,4.018499851226807,3074.0,5058.8798828125,0.0,157.72500610351562,199602.0,15465.0,127602.0,3.4189999103546143,611549.0,14.041999816894531,6600.0,3892.090087890625,20846120000.0,77.5,72883102.0,74.62999725341797,1578855.0,63.29999923706055,120694800.0,652.75,805623.0,17.059999465942383,19678000.0,1538.25,106875.0
2023-01-16,6920,2023-01-20,2968,55,25448.359984104045,6635.955812138728,668.473377254902,1.7854046242774566,6133,5.03757225433526,83346.51279190752,4490.554945086705,299.55332080924853,88136.62105924856,16037.167661849711,6305.296780346821,75.58901734104046,112.0,33200.49710373944,1521.5209352429015,127.10975576774077,7733.400285713332,2.578670654566891,1938.0,16341.0,3142.0,11048.0,1784.0,8589.0,982.7792527468123,2122.439202135206,2179.0331840574872,16344.0,3151.0,1926.0,2771.0,1881.0,863.0,805.0,4458.0,185.0,2826.0,3944.0,1691.0,125.0,98.0,423.0,411.0,267.0,201.0,472.0,1454.358563927455,1126.532770536389,1068.9838902024226,2194.1615157101483,1744.590309320457,943.5096264367816,1597.6023841812134,1650.2268967525586,1262.2584507042254,1228.8173444444444,979.90109375,2354.958222222222,923.8513323353293,1137.3021428571428,1222.9308531746033,1827.189298346056,2889.0,4210.0,1071.0,1079.0,10228.0,1920.0,24.0,3285.0,16260.0,4.0,1872.0,3190.06125,1087.7375593561956,0.0,2003.592502611025,1824.7971692631822,2592.3753412445253,0.0,2666.601744369929,1850.8049011899498,2971.716760533708,28.280000686645508,27300.0,85.91999816894531,116315.0,805.4324340820312,0.0,6.7017998695373535,0.0,7.909999847412109,85528018.0,4137.9599609375,549300.0,1907.199951171875,3450.0,203.0,179112.0,4.215000152587891,1717.0,5058.8798828125,0.0,156.625,75417.0,15290.0,98144.0,3.174000024795532,581664.0,14.218000411987305,11000.0,3990.969970703125,16539130000.0,73.69999694824219,26537818.0,80.18000030517578,763832.0,61.09999847412109,43725971.0,685.25,640229.0,17.90999984741211,16997700.0,1506.5,475003.0
2023-01-23,5187,2023-01-27,2183,48,24422.834578754577,4192.409090032774,662.9735527735809,1.7676884518989782,4614,4.905340273761326,79085.21284171968,4661.663990746096,310.68347985347987,84057.56033738192,15692.56254867939,3966.632045498361,35.75978407557355,52.0,31706.07115923313,1659.057085407095,133.68812092744074,7597.153891773246,2.4495087953906918,1323.0,12154.0,2756.0,6828.0,1433.0,7972.0,944.0046956971319,2267.9092217313046,2161.021779149118,12178.0,2756.0,1299.0,2254.0,1385.0,535.0,624.0,4777.0,164.0,986.0,2153.0,1875.0,116.0,85.0,355.0,317.0,255.0,3.0,349.0,1619.533337771512,1207.0091277007743,1265.479075943256,2281.0787761382,1873.5053903047246,1101.8867149758455,1978.1348902591421,1904.9006046052023,1078.9714598414153,1361.331517857143,1166.5901587301587,2502.2240952380953,840.8119476190476,793.6669347826088,1425.0,1806.314307781339,2366.0,3230.0,1080.0,754.0,7425.0,1358.0,20.0,2094.0,12024.0,11.0,2104.0,0.0,1079.8986245537574,2860.0,2399.879314531368,1655.2769817500603,2325.997914008835,5444.4974999999995,3337.8994603494625,1808.9191262905604,3228.2993294261514,28.423999786376957,43900.0,88.19000244140625,91958.0,814.7999877929688,0.0,6.782599925994873,0.0,7.960000038146973,29016353.0,4137.9599609375,549300.0,1927.0999755859373,151459.0,217.8000030517578,104530.0,4.254000186920166,2614.0,5058.8798828125,0.0,156.72500610351562,60141.0,15280.0,114532.0,3.108999967575073,410070.0,14.460000038146973,41400.0,4019.81005859375,18707010000.0,73.69999694824219,26537818.0,81.62000274658203,1541165.0,61.09999847412109,43725971.0,666.25,763882.0,18.790000915527344,17101000.0,1509.5,608457.0
2023-01-30,3841,2023-02-04,1867,39,28588.623423587607,6423.388838844051,659.0819043552519,1.7516271804217651,3473,4.565217391304348,79860.01885706847,4729.24833116376,284.0363655298099,84873.30364488414,15641.691103879199,6140.208047383494,81.43764644623796,60.0,33125.1105502202,1721.920000739386,124.65402383461098,8712.085335290178,2.3958420912464353,1019.0,8446.0,2228.0,4834.0,1088.0,5771.0,1083.7448711973618,2181.345340029332,2212.968300364717,8448.0,2230.0,1015.0,1415.0,606.0,220.0,480.0,3035.0,184.0,1792.0,2111.0,920.0,33.0,45.0,230.0,224.0,155.0,45.0,198.0,1891.46202803594,1256.5499503862152,1101.4307936507937,2287.462542843268,1813.005176968786,1059.4308436213992,1778.3398231182523,1787.043070084208,1363.8975889037433,2766.116785714286,1381.702450980392,2651.238310185185,1322.1249390243902,1019.9049576271186,1810.95,1865.1303632075471,1521.0,2385.0,686.0,610.0,5217.0,1266.0,8.0,1758.0,8494.0,5.0,1436.0,3167.728,1272.9560816040096,0.0,1975.6312934385876,2141.9187749776265,2355.5596173372373,0.0,2876.4134131162605,1919.4664150569613,2341.1320185674917,27.81999969482422,28600.0,84.9000015258789,113816.0,790.1696166992188,0.0,6.782400131225586,0.0,7.860000133514404,181059778.0,4201.35009765625,681000.0,1922.9000244140625,33160.0,203.0,117582.0,4.203499794006348,3137.0,5058.8798828125,0.0,160.27499389648438,65092.0,14775.0,134146.0,2.4100000858306885,829670.0,14.095000267028809,31500.0,4017.77001953125,23657120000.0,75.5999984741211,75926106.0,77.9000015258789,1754188.0,61.29999923706055,154250032.0,683.75,708290.0,18.71999931335449,27022100.0,1532.0,581209.0
2023-02-06,5034,2023-02-10,2158,48,28364.85340484704,7146.757342073897,694.865465707028,1.9002781088597536,4513,4.629121970599921,87631.39179578864,4761.2446046881205,307.82309098132697,92700.45955701232,17027.82440007946,6883.515665474772,66.59555025824395,160.0,34233.67207793586,1687.6925863320587,129.8082753564678,8349.14401611116,2.3377402157122282,1763.0,12326.0,2437.0,5605.0,1821.0,9100.0,1032.6835645662184,2060.9726608899296,1970.8631382878543,12344.0,2441.0,1741.0,2388.0,684.0,310.0,854.0,4321.0,86.0,3182.0,2213.0,1080.0,71.0,89.0,363.0,309.0,207.0,104.0,265.0,1701.0325102235502,1353.613952834467,1109.7421086956522,2035.2336742187033,1939.9863191461916,1061.8916435185185,1455.3842590194379,1987.1453348133198,1296.060997383253,1367.5619166666668,1144.4172569444445,1801.8790461432507,977.1907788065843,937.0796794871794,1235.8612625,1846.9351135105208,2496.0,3715.0,1046.0,1112.0,6147.0,1987.0,23.0,2601.0,11822.0,5.0,2098.0,3588.6,1168.8058529391055,3375.0,2153.1951052332192,1592.3970647223516,2355.9904507069245,0.0,2873.082035714286,1722.9466645297387,2711.2537679425836,28.979999542236328,54800.0,80.98999786376953,147052.0,777.9078369140625,0.0,6.774199962615967,0.0,8.40999984741211,90808666.0,4086.8798828125,485400.0,1866.199951171875,1201.0,215.0,259325.0,4.043499946594238,1416.0,5058.8798828125,0.0,161.1999969482422,21174.0,15700.0,222525.0,2.513999938964844,1030567.0,14.774999618530272,5300.0,4111.080078125,20661640000.0,76.0999984741211,47169849.0,74.11000061035156,1821993.0,61.70000076293945,88110629.0,679.0,937779.0,22.25,20070400.0,1542.5,837017.0
2023-02-13,4520,2023-02-16,1949,47,27701.002159292035,10070.693818584072,693.1502708585248,2.035008849557522,4018,4.49712389380531,86589.59236725664,4833.594181415929,276.3485707964602,91699.53514159292,16252.247495575222,9807.082588495576,34.70464601769911,450.0,32963.50738434195,1634.5316326933555,119.72904703805143,8298.747476817445,2.220105815941985,1849.0,11340.0,2448.24,7185.24,1743.0,6709.0,1047.1640080236298,2019.4852090446243,2040.004577381418,11344.0,2448.24,1845.0,1778.0,692.0,370.0,862.0,3330.0,92.0,2739.0,2468.24,1823.0,113.0,17.0,468.0,181.0,39.0,8.0,657.0,1862.4965865100985,1341.004044217687,1486.7774711740042,1864.0388903296448,1735.5876594414813,999.7265873015874,1409.5303930891766,1814.5931099211234,1304.8004953574746,1943.704107142857,1856.6666666666667,1734.2914777777778,950.4806944444443,780.4454347826087,437.5,2548.2121666666667,2261.0,2991.0,894.0,945.0,6878.24,1661.0,7.0,2750.24,11226.0,9.0,1652.0,1151.28,1185.5057702268964,950.0,1920.3963469945354,1632.9450341786628,2469.4021719328307,3774.1099999999997,2362.13411125731,1843.688559274253,2742.7590182072827,30.202999114990234,48800.0,86.61000061035156,107452.0,792.5676879882812,0.0,6.808300018310547,0.0,8.489999771118164,67744949.0,4143.56982421875,628500.0,1851.9000244140625,1850.0,259.79998779296875,125913.0,4.086999893188477,2220.0,5058.8798828125,0.0,163.5749969482422,12116.0,15205.0,157452.0,2.275000095367432,844166.0,14.704999923706056,9100.0,4137.2900390625,19642940000.0,73.80000305175781,34726118.0,80.13999938964844,1076590.0,59.0,86068592.0,685.0,725840.0,20.96999931335449,17914400.0,1527.25,619068.0
2023-02-20,6299,2023-02-20,2851,52,29694.06283219559,5854.842800444515,721.3955111259829,1.8653754564216543,5693,5.217494840450866,85314.38864264169,4546.2276726464515,294.721519288776,90155.33786632799,16737.77504207017,5631.46487378949,62.55500873154469,108.0,34973.04739060843,1697.031451691149,136.19573273062568,8882.028361945526,2.6388798535344957,2252.0,14227.0,3356.0,8186.0,1940.0,9709.0,1129.0174096877518,2023.1479319169637,2119.6569177309266,14232.0,3356.0,2247.0,2346.0,1195.0,539.0,877.0,4348.0,50.0,3574.0,3719.0,1444.0,215.0,23.0,430.0,467.0,217.0,23.0,368.0,1670.2385302475911,1307.1115278305247,1776.7421557734206,2416.5340206982273,1806.8720919444654,1054.7545,1262.0029277180197,1984.1596420744365,1701.3468413394355,1246.9989079241072,1094.5767857142857,1932.5163461538464,1009.5192467191602,881.0354927884616,1509.6371666666666,4379.9184242442225,3372.0,4678.0,1421.0,1221.0,7316.0,1781.0,46.0,3655.0,13706.0,10.0,2464.0,2821.5,1241.5125812655738,597.68,2038.6912406637343,1711.50856435149,2199.531359161663,0.0,2693.4862537698414,1995.542951846845,2712.1249658775077,30.18000030517578,41700.0,83.05000305175781,80084.0,782.6790771484375,0.0,6.857600212097168,0.0,8.270000457763672,84659960.0,4133.490234375,616500.0,1833.0,1835.0,280.0,110943.0,4.234499931335449,55050.0,5058.8798828125,0.0,165.1999969482422,6238.0,16085.0,135267.0,2.450999975204468,525574.0,14.434000015258787,13700.0,3997.340087890625,16031550000.0,74.0,91777265.0,76.16000366210938,1397461.0,60.5,190846433.0,680.5,590656.0,21.8799991607666,16202700.0,1529.0,363660.0
2023-02-27,3244,2023-02-28,1765,36,30436.571075832304,11609.403190505547,593.9889203423305,1.9815043156596794,2969,4.520036991368681,89383.93680024662,4695.2500801479655,342.1235018495684,94421.31036066584,16789.730672009864,11280.64411837238,35.972872996300865,160.0,33371.46426777501,1636.096207796209,130.94388307765246,8828.128404635783,2.384187652083987,1211.0,8233.0,1709.0,5445.0,785.0,4923.0,1069.5359620383008,2147.046667318356,2080.4102808854686,8249.0,1709.0,1195.0,1560.0,728.0,480.0,554.0,2230.0,69.0,1950.0,1451.0,841.0,137.0,83.0,259.0,361.0,245.0,4.0,201.0,1732.221838561507,1213.1207005007973,1053.9250316764133,2024.601332303405,2043.5308040297955,629.2520512820513,1484.5077966720778,1649.7119286538925,1737.159495924325,1156.0084555555554,1281.9933333333333,2894.9682791621526,938.8753128019324,1009.3062258953167,483.4575,1497.459552545156,1701.0,2653.0,542.0,546.0,4666.0,1023.0,22.0,1692.0,7974.0,11.0,1476.0,0.0,1166.9985585900365,0.0,1832.399539045348,1794.9504803086934,2302.2783384827385,6811.8975,3183.5064488304097,1929.2435507414239,2664.9792664590964,31.541000366210938,58600.0,82.44999694824219,102887.0,798.2564697265625,0.0,6.954999923706055,0.0,8.260000228881836,147897363.0,4043.840087890625,668600.0,1817.0,1873.0,272.0,112239.0,4.008999824523926,12825.0,5058.8798828125,0.0,165.4250030517578,104040.0,16310.0,142579.0,3.009000062942505,876164.0,14.930999755859377,11400.0,3982.239990234375,21459460000.0,78.5999984741211,47181641.0,75.68000030517578,1542837.0,63.79999923706055,149102380.0,642.75,129546.0,24.540000915527344,28917400.0,1530.5,59145.0
2023-03-06,5763,2023-03-06,2641,47,28040.36478570189,9127.309710220372,552.6549821619693,1.9566198160680202,5289,4.924865521429811,88757.31032621898,4511.48961304876,311.6280010411244,93580.42805483255,16749.696087107408,8872.654641679681,34.7284400485858,569.0,33839.59473214917,1556.5858897145233,132.14786708271905,8378.121819988231,2.500789143169496,2455.0,13077.0,3478.0,9157.0,1592.0,8261.0,932.2341973170244,2145.5295597112963,2049.8593904731197,13077.0,3480.0,2453.0,2970.0,1169.0,628.0,1007.0,3726.0,159.0,2622.0,3120.0,1374.0,83.0,100.0,556.0,293.0,227.0,84.0,892.0,1716.7462164046333,1386.776099605624,1070.0208561175666,1998.0060038425595,1644.4997184210922,988.5087298387097,1517.7390389184889,1852.956734353799,1196.6811606098581,1302.1207432432432,1048.5,1671.4633552439382,887.032138537658,951.5653236914601,867.8892698412698,1189.6548296460178,2505.0,4821.0,966.0,970.0,7941.0,1789.0,18.0,3535.0,13184.0,7.0,2284.0,0.0,1117.57096436919,3090.8,2033.1862395219803,1613.9431675024118,2236.870915817259,0.0,2436.5852990319863,1965.749285296677,2469.2660591630593,31.73500061035156,60500.0,86.18000030517578,126111.0,802.6599731445312,0.0,6.906799793243408,0.0,8.859999656677246,86566921.0,4109.009765625,717200.0,1847.9000244140625,1110.0,296.20001220703125,114817.0,4.100500106811523,3401.0,5058.8798828125,0.0,164.27499389648438,156103.0,16950.0,124156.0,2.430000066757202,793779.0,15.15999984741211,26600.0,4048.419921875,21422390000.0,80.5999984741211,74418646.0,80.45999908447266,1748316.0,67.5,403880918.0,644.5,3016.0,21.559999465942383,18623900.0,1513.0,2738.0
2023-03-13,5772,2023-03-16,2783,54,31888.458913721413,5819.100020790021,610.1446317483018,1.7652460152460152,5228,5.016458766458767,79207.17654192654,4110.624501039501,297.34461365211365,83615.14556826057,15441.708454608455,5613.520987525988,35.14275814275814,130.0,32134.04446518356,1508.5324829761255,133.04235087082193,10709.900075576137,2.6059139413138936,1800.0,13232.0,2648.0,8362.0,1596.0,7722.0,998.2715919001727,1954.9996742906985,1970.4864433010994,13238.0,2644.0,1798.0,2994.0,1230.0,701.0,706.0,3924.0,105.0,2758.0,2417.0,1088.0,160.0,86.0,448.0,422.0,238.0,44.0,359.0,1646.1817712583565,1225.6445721086745,1081.2415913897523,1838.7079819982425,1687.8120683246818,1012.5566216216216,1344.6670820090555,1764.3222160832552,1254.0212350453796,1169.5759952904239,1039.030299145299,1815.7318923684584,935.1037873563218,874.8517800000001,1000.0,1544.4689666666666,2505.0,3898.0,987.0,939.0,7834.0,1500.0,17.0,2692.0,12556.0,6.0,2426.0,2125.0,1082.303021918753,0.0,1828.0075620810094,1653.0216325521424,2260.7193536476525,2250.0,2865.024994848901,1830.1055356056743,2246.966071283979,30.42799949645996,33800.0,80.7699966430664,182598.0,779.7490844726562,0.0,6.905200004577637,0.0,8.5600004196167,144423904.0,4008.68994140625,766000.0,1911.699951171875,1650.0,297.0,188502.0,4.069499969482422,3730.0,5058.8798828125,0.0,162.3249969482422,152207.0,15555.0,152457.0,2.338000059127808,605287.0,14.649999618530272,63700.0,3855.760009765625,33867970000.0,80.5,144539841.0,74.80000305175781,1924820.0,69.0999984741211,344851034.0,624.5,619271.0,20.86000061035156,44615200.0,1476.5,450099.0
2023-03-20,6639,2023-03-26,3028,45,28630.03754029221,9385.487254104533,802.2718164526866,1.9493899683687301,5924,5.3955414972134355,88022.94907214942,4425.794710046694,315.5184139177587,92764.26226690768,16661.226308178942,9137.530599487874,33.060250037656274,200.0,33144.93290636687,1534.5657532012383,131.2345316648171,8465.678886962975,2.7329867435624595,2678.0,16453.0,3653.0,12129.0,1962.0,8693.0,998.7152338070011,2037.2686238049494,2069.593129465651,16461.0,3655.0,2668.0,3235.0,1281.0,828.0,1054.0,4942.0,144.0,3385.0,4162.0,1782.0,166.0,50.0,562.0,277.0,282.0,237.0,397.0,1652.880164805709,1410.0546840850698,1105.8414301435057,1997.8713363378743,1741.7682839603574,994.5409523809524,1372.66903919694,1627.676494808103,1224.0376650008861,1357.1596101190476,1061.3097727272727,1945.6996957896154,984.993744,819.8807260981913,622.1569900000001,1609.615768000143,3020.0,4915.0,1195.0,1104.0,10851.0,1673.0,26.0,3092.0,17520.0,8.0,2164.0,2225.0,1112.2548937788872,0.0,1744.9204517185976,1688.1554810652337,2272.4958243236983,0.0,2948.7470509257114,1861.173164643183,2567.262169644626,30.224000930786133,27300.0,73.79000091552734,98528.0,801.855224609375,0.0,6.886099815368652,0.0,8.770000457763672,158708934.0,3939.080078125,817900.0,1979.199951171875,538.0,298.6000061035156,118594.0,3.975500106811523,2680.0,5058.8798828125,0.0,163.0,57912.0,16070.0,139994.0,2.2160000801086426,513960.0,14.633000373840332,30300.0,3951.570068359375,24375960000.0,69.5999984741211,40246039.0,67.63999938964844,1540100.0,65.80000305175781,99657016.0,633.0,781548.0,22.65999984741211,25285500.0,1428.25,666627.0
