trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
64,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.552337,2026-01-10T01:36:17
65,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.509436,2026-01-10T01:36:20
66,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.503991,2026-01-10T01:36:23
67,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.551063,2026-01-10T01:36:26
68,8,4,2,0,2,1,2,52,692489.8568261508,61110.39319575151,3042810086099.362,1010525.3502169669,-658362211.1866708,85955.66732394531,207.604585,2026-01-10T01:36:29
69,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.51946,2026-01-10T01:39:57
70,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.516137,2026-01-10T01:40:01
71,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.546476,2026-01-10T01:40:04
72,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.522646,2026-01-10T01:40:07
73,8,3,0,4,2,1,2,52,3784.749599076428,275.81595326622715,50897917.25306363,5099.915087397358,-6317.60103906255,247.69435000478626,276.859282,2026-01-10T01:40:10
74,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.533011,2026-01-10T01:44:47
75,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.515684,2026-01-10T01:44:51
76,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.513037,2026-01-10T01:44:54
77,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.557819,2026-01-10T01:44:57
78,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.507971,2026-01-10T01:45:00
79,8,4,0,0,0,1,2,52,8601.556848507575,596.7470629446465,388514900.38067746,11506.378006322155,-45790.72800242887,825.529437161519,190.452909,2026-01-10T01:45:03
80,8,4,2,0,2,0,2,52,9098.58843636325,746.1758955960805,394995855.1341172,13018.62822654984,-61207.58207005537,817.9672478605147,177.354851,2026-01-10T01:48:14
81,8,2,0,0,0,1,2,52,10827.270171444081,754.2324714184175,479300656.79167265,12786.86957673752,-56491.18756895125,1046.8060983477126,167.329128,2026-01-10T01:51:12
82,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.540256,2026-01-10T01:54:00
83,8,4,0,0,2,0,2,52,414.7848903156607,33.3783794716857,269324.8911615622,495.59901635113266,-44.7472240235142,9.939045866926113,191.919927,2026-01-10T01:54:04
84,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,62.292881,2026-01-10T01:57:16
85,8,4,2,0,0,1,2,52,3410680530226537.5,291074863382839.75,3.494228825828971e+31,3412833048868925.5,-7.560373546108549e+27,411642019461479.2,160.809899,2026-01-10T01:58:19
86,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.53769,2026-01-10T02:01:01
87,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.533516,2026-01-10T02:01:04
88,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.52664,2026-01-10T02:01:07
89,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.516044,2026-01-10T02:01:10
90,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.541014,2026-01-10T02:01:13
91,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.564781,2026-01-10T02:01:16
92,8,4,0,4,0,1,2,52,9357.17443734209,651.9814506914886,406038688.2937247,11767.892438820854,-47856.42042422739,902.4273159487482,297.846319,2026-01-10T02:01:19
93,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.887401,2026-01-10T02:06:18
94,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.190815,2026-01-10T02:07:20
95,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.172055,2026-01-10T02:08:22
96,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.165859,2026-01-10T02:09:24
97,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.034585,2026-01-10T02:10:26
98,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.095404,2026-01-10T02:11:28
99,8,2,1,1,1,1,1,52,115.1699137670826,9.41283469092624,21012.184577461805,131.9670168351823,-2.2528684808438153,4.559424764627996,61.063153,2026-01-10T02:12:30
