trial_index,test_size,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
617,8,24,32,256,4,7,630,0.0012103299153316462,862.2196269640808,56.4704815167631,757081.9533588181,870.1045646121034,-54.42619489641802,7.348868,2025-11-21T06:21:51
618,4,24,32,512,4,7,1851,0.0008421740505258272,831.2724699714014,56.69973053031464,695863.2772306206,834.1841986219954,-142.49495727283093,22.661891,2025-11-21T06:22:11
619,4,24,64,512,16,5,1232,0.0015125711706919943,926.1924528815576,63.14886512405714,862681.8185473902,928.806663707464,-176.89484621916557,12.27038,2025-11-21T06:22:50
620,4,24,64,512,8,6,973,0.0016888463504616152,819.5578093268701,55.903803797314744,676524.3946850395,822.5110301297117,-138.5070587654884,11.446917,2025-11-21T06:23:17
621,12,24,32,1024,16,8,696,0.0006070051345167787,871.9183198535819,54.71223586416165,783832.8187150481,885.343333806184,-32.22555342580355,15.516011,2025-11-21T06:23:42
622,12,24,32,1024,32,7,582,0.006852431134443973,1069.6956025684256,66.91724232620015,1167839.946644838,1080.6664363460345,-48.503066997940564,11.597165,2025-11-21T06:24:16
623,12,24,32,1024,16,8,808,0.008731098914324385,965.6663056934257,60.49750484652351,956102.6784421994,977.8050308942982,-39.527826680198814,18.050025,2025-11-21T06:24:40
624,12,24,64,1024,32,6,994,0.01,616.5443574512382,38.95288866049712,403718.20069465274,635.3882283255275,-16.113037788005474,17.055431,2025-11-21T06:25:13
625,4,24,64,256,8,7,1626,0.007941849653767248,843.3165983893701,57.51804374581242,716032.2769753993,846.1869042802538,-146.65403542986607,19.390275,2025-11-21T06:25:47
626,12,24,32,1024,32,8,621,0.007411656564185631,786.6179658496757,49.44827763363598,642359.0886880922,801.4730742127849,-26.228684114993083,14.242874,2025-11-21T06:26:20
627,4,24,64,512,16,10,1316,0.0018498947712579663,810.1562590339014,55.26503555114579,661202.5526583479,813.143623635055,-135.34751990361437,23.499212,2025-11-21T06:26:51
628,12,24,64,1024,32,7,795,0.006870450403584693,768.2844697559257,48.31690180449841,613852.2909587546,783.4872627929279,-25.020321683183493,15.778882,2025-11-21T06:27:28
629,12,24,64,1024,16,8,866,0.009266850118268468,835.1970063770194,52.44613204233591,721145.3028728556,849.2027454459009,-29.568319182715722,19.236411,2025-11-21T06:28:02
630,12,24,32,1024,32,8,1110,0.009106358263321105,1184.5308686817068,74.00382552605632,1426704.6489805763,1194.4474241173516,-59.475971923777244,25.161743,2025-11-21T06:28:32
631,12,24,32,1024,32,8,1332,0.009835106729461751,938.0588838184257,58.79382707254851,903545.7340012812,950.5502269745041,-37.300012886587375,30.18531,2025-11-21T06:29:10
632,4,24,32,256,8,9,637,0.0006739725084154944,796.7698454596826,54.35552456107733,639691.5808656396,799.8072148121944,-130.91171177967345,10.633263,2025-11-21T06:29:54
633,4,24,32,256,16,9,565,0.0010941208376633162,794.3456511237451,54.19081780075295,635834.4053155878,797.3922531073322,-130.11631811706886,9.080228,2025-11-21T06:30:20
634,12,24,32,1024,32,8,1089,0.006212403847297548,809.1555635059257,50.839092189938825,678323.9904432028,823.6042681064753,-27.7531849220365,24.664327,2025-11-21T06:30:45
635,4,24,64,256,4,8,1399,0.001519672870998064,825.3545012214014,56.29764802792408,686059.4632393441,828.2870657201789,-140.47329882954054,19.888149,2025-11-21T06:31:29
636,12,24,32,1024,16,8,966,0.01,679.6128185514985,42.8448979416885,485464.8517396311,696.7530780266644,-19.578161545043315,21.347289,2025-11-21T06:32:04
637,12,24,64,256,4,10,300,0.0001057269345159369,435.10402948899855,27.846464394128525,217812.58751338115,466.7039613217153,-8.232764424309273,5.612824,2025-11-21T06:32:40
638,12,24,64,1024,32,8,1508,0.006038684106664865,953.8666841113944,59.76934027590512,933452.9280024987,966.1536772183288,-38.56773611579879,34.046555,2025-11-21T06:32:58
639,4,24,64,256,4,3,300,0.0009449247635021052,156.87470385812014,10.869084434769588,29061.547914672574,170.4744787781226,-4.992823177700468,1.957898,2025-11-21T06:33:58
640,12,24,64,1024,32,9,977,0.006200220199805675,852.5126395150402,53.514694588004694,750369.0604869168,866.2384547495665,-30.807072519811843,24.826524,2025-11-21T06:34:18
641,12,24,64,512,32,8,1417,0.004506030779163671,969.9267833952485,60.760422659099255,964349.2331454708,982.0128477496977,-39.877386353295336,19.404219,2025-11-21T06:34:58
642,8,24,64,512,32,7,1325,0.005267458912583633,886.1376567492371,58.0216328517569,798899.2136860057,893.8116209168494,-57.487648957825876,16.735132,2025-11-21T06:35:30
643,4,24,32,256,4,10,586,0.0001976626553524445,90.41131575590657,6.287907519411242,10994.506417519488,104.85469191943433,-1.2671928239934451,9.858335,2025-11-21T06:36:01
644,8,24,64,1024,32,8,1278,0.00605326480858101,945.8397136340027,61.89347926017592,908272.0445716592,953.0330763261363,-65.49486642503192,31.743488,2025-11-21T06:36:28
645,12,24,64,1024,32,8,1362,0.007669750775222973,1102.819056344467,68.96131898436116,1239801.1249650994,1113.4635714584915,-51.5533985454039,30.786402,2025-11-21T06:37:13
646,12,24,64,1024,32,7,1389,0.00696233136917662,737.6179658496757,46.42444544449666,567671.528034824,753.4397972199398,-23.062785115259782,27.599697,2025-11-21T06:37:58
647,12,24,64,256,16,5,2000,0.002856015566186505,874.7361299121757,54.88612974952218,788754.7829927251,888.1186761873241,-32.43418846016705,17.808923,2025-11-21T06:38:45
648,12,24,64,1024,32,8,1170,0.0064517308798622995,966.3391572559257,60.53902709577249,957402.6313367031,978.4695352113438,-39.58292982632398,26.367823,2025-11-21T06:39:17
649,12,24,64,1024,4,5,865,0.009655188478959836,681.5378877246757,42.96369553829618,488085.15689482325,698.6309160743054,-19.68923253728432,12.168122,2025-11-21T06:40:00
650,12,24,64,1024,32,8,1036,0.00513056802402787,1041.8791352832693,65.20066419065316,1109103.3969100357,1053.1397803283455,-46.013308563916006,23.368927,2025-11-21T06:40:28
651,12,24,64,1024,32,8,1443,0.0055932449203983945,833.5701346322277,52.34573656187518,718430.4421676641,847.6027620104031,-29.453240115789406,32.589625,2025-11-21T06:41:08
652,8,24,64,1024,32,9,863,0.005659461299362915,811.1527019152527,53.158648223487035,671627.9865088217,819.5291248691664,-48.17008457667416,24.074327,2025-11-21T06:41:54
653,12,24,64,1024,32,7,1377,0.004957336193943658,856.5930635059257,53.766501158761216,757342.9409370775,870.2545265248998,-31.10268534942241,27.317961,2025-11-21T06:42:31
654,8,24,32,1024,4,4,938,0.0008953025374808342,801.0666118273621,52.50453730107364,655367.0155503191,809.5474140223778,-46.97961405818883,11.678273,2025-11-21T06:43:14
655,12,24,64,1024,32,9,1234,0.01,802.5982514942069,50.434434961361895,667755.2242217722,817.1629116778197,-27.30519002012537,31.226821,2025-11-21T06:43:44
656,12,24,64,1024,32,8,965,0.004590033991334584,746.2430472298839,46.95670646611617,580469.9393354282,761.8857784047607,-23.605291486874496,21.87146,2025-11-21T06:44:33
657,8,24,32,1024,32,8,1106,0.005944676165867393,931.7611613879089,60.98044546499259,881838.1360953643,939.0623707163248,-63.55963212631288,27.527154,2025-11-21T06:45:14
658,4,24,64,256,4,10,1885,0.001281063501197406,772.1392912604639,52.68205327591999,601048.4420786572,775.2731403051812,-122.94305510447951,32.298024,2025-11-21T06:45:59
659,12,24,32,1024,32,8,886,0.006546870894272749,766.2455903613944,48.19108079086082,610723.5677476759,781.4880470920051,-24.887699575863902,20.154429,2025-11-21T06:46:47
660,12,24,64,512,32,8,1386,0.009192922775403635,854.701319528061,53.64975541675716,754105.3789639794,868.3924107015097,-30.965449722464534,18.38609,2025-11-21T06:47:27
661,4,24,32,512,16,8,300,0.0039036410704256755,777.5015959479639,53.04638488229338,609358.1357548162,780.6139479632786,-124.65660887003563,4.142785,2025-11-21T06:48:01
662,12,24,32,1024,32,8,1268,0.006752655472368239,956.4231416309257,59.92710123383609,938336.4903377802,968.6777019926598,-38.77474334668398,28.516764,2025-11-21T06:48:25
663,12,24,64,1024,32,9,919,0.007137334779727263,712.2048595671235,44.85618073879645,530827.0240344423,728.5787699586382,-21.50099922561212,23.449577,2025-11-21T06:49:13
664,8,24,64,512,32,8,1323,0.007931327760504824,910.0109477648621,59.56988188068679,841779.1462121541,917.4852294245145,-60.62690156686692,18.676304,2025-11-21T06:49:57
665,8,24,64,512,32,8,1092,0.006001411475870371,843.7186198840027,55.270639479226666,725520.3902233732,851.7748471417627,-52.11556347557939,15.933062,2025-11-21T06:50:36
666,12,24,32,1024,32,7,1367,0.0077306567552973965,820.2293346647798,51.522464049038,696367.4213694714,834.4863218588255,-28.51802018270893,26.867925,2025-11-21T06:51:17
667,12,24,64,1024,32,6,1302,0.0045339752963573544,869.3905081673839,54.55624224804748,779431.1080445814,882.8539562377129,-32.03897119863134,22.095857,2025-11-21T06:52:02
668,12,24,64,1024,16,8,1000,0.005723088321887726,1085.6440888965506,67.90143714920083,1202214.352246632,1096.4553580728366,-49.96014894517892,22.101779,2025-11-21T06:52:46
669,12,24,64,1024,16,8,1147,0.006201187734372764,966.3882091764985,60.542054049040125,957497.4306410011,978.5179766570469,-39.5869482334058,25.357342,2025-11-21T06:53:25
670,8,24,64,512,16,6,1214,0.00733908886572171,844.2155986437683,55.302969319884575,726363.9402815707,852.2698752634465,-52.17732002613922,12.628278,2025-11-21T06:54:15
671,12,24,32,1024,16,8,1069,0.006539088848349807,727.4963838184257,45.79983390263731,552842.2529594967,743.5336259776667,-22.43419332946427,23.583026,2025-11-21T06:54:46
672,12,24,64,512,32,7,1259,0.004272721953126693,938.7260387663423,58.83544389342658,904820.1038676662,951.2203235148344,-37.354031604697724,14.945615,2025-11-21T06:55:27
673,8,24,64,1024,4,6,1876,0.009288784321705969,945.6110759386902,61.87865052998978,907839.5413998738,952.8061405133122,-65.4632027392363,34.503985,2025-11-21T06:56:06
674,8,24,32,1024,4,2,491,0.004585278928183887,759.4221416125183,49.836747897402645,592067.9408737484,769.4595121731542,-42.345469981419754,3.399677,2025-11-21T06:56:59
675,8,24,32,1024,32,10,1643,0.0008558235670112878,789.9729228625183,51.78507982350708,637716.4873791246,798.571529281582,-45.6874136430276,50.58321,2025-11-21T06:57:20
676,12,24,64,512,16,7,1500,0.00405045102651045,964.4912975554048,60.42502231655362,953836.0862810981,976.6453226638102,-39.43174907647378,19.66463,2025-11-21T06:58:31
677,12,24,32,1024,16,10,408,0.0005996633510022543,808.8532767220714,50.820435916339434,677834.7918709525,823.307228117762,-27.732448493412885,11.390661,2025-11-21T06:59:08
678,4,24,32,512,4,9,809,0.0020606621076637048,913.8649382331201,62.3112993354131,839998.5171882056,916.5143300506576,-172.2172903459819,12.952933,2025-11-21T06:59:45
679,12,24,64,1024,16,7,1108,0.005763600372905806,906.5545299772798,56.84966643409371,845432.3895184672,919.4739743562442,-34.83667123290268,21.632959,2025-11-21T07:00:16
680,12,24,64,1024,16,7,1658,0.00540010664075427,963.3977510059257,60.357510383525835,951726.491133886,975.564703714667,-39.34232635188639,32.008961,2025-11-21T07:01:01
681,8,24,64,512,4,4,696,0.01,782.0181804308777,51.269191502518254,625211.6606587834,790.7032696649126,-44.77193156097211,5.954682,2025-11-21T07:01:53
682,12,24,64,512,32,6,1882,0.008485762694484403,983.3290050749359,61.587461151457354,990525.9045306752,995.2516789891264,-40.98697805812415,20.233986,2025-11-21T07:02:21
683,12,24,64,512,32,9,1130,0.007996398007302173,989.9904227181651,61.99856697877087,1003672.2981894062,1001.8344664611046,-41.54423490478293,17.713606,2025-11-21T07:03:02
684,8,24,64,512,16,7,1335,0.005469834132016804,841.2455363879089,55.11024191857188,721352.8135830242,849.324916379488,-51.81045395066081,16.708214,2025-11-21T07:03:38
685,12,24,64,512,32,9,1381,0.0076219060303330385,878.9229788705089,55.144499598531596,796096.8730129511,892.2426088306651,-32.74540916743978,23.079438,2025-11-21T07:04:15
686,8,24,32,512,8,3,690,0.004964476237221407,876.8987956652527,57.422467079515684,782610.7785235774,884.6529141553638,-56.295167776805656,4.429794,2025-11-21T07:05:03
687,4,24,32,1024,4,4,971,0.0027752104894980816,803.3156218268701,54.80026321515299,650165.3801274722,806.3283327078816,-133.0715288396313,13.182637,2025-11-21T07:05:24
688,12,24,32,1024,16,9,300,0.008724694047790128,1031.427943063217,64.55571228944548,1087434.8771315448,1042.8014562377368,-45.09481096548863,7.736387,2025-11-21T07:05:56
689,12,24,64,512,16,7,1265,0.005604717878044104,974.5019583626964,61.04276532759637,973245.5713416887,986.5320934169799,-40.25448942039708,15.606571,2025-11-21T07:06:27
690,12,24,64,512,16,8,1290,0.005598962222000143,890.7652640267589,55.87528252959322,817053.2784791719,903.9099946782156,-33.63372125747469,17.984504,2025-11-21T07:07:07
691,12,24,64,1024,32,7,1503,0.009796593255392992,1006.7971650684254,63.03572559234163,1037231.7960804292,1018.4457747373834,-42.96677407831387,29.603748,2025-11-21T07:07:42
692,8,24,64,512,16,7,1395,0.005264752508621233,918.8447185168152,60.144629337203234,858021.4387810482,926.2944665607413,-61.81600463489566,16.983009,2025-11-21T07:08:28
693,12,24,64,512,16,8,916,0.007963985266181162,911.9305268848319,57.18142104058301,855208.4141320366,924.7747910340315,-35.251062950542924,11.886544,2025-11-21T07:09:11
694,12,24,32,1024,16,8,956,0.006846994276063781,888.4726818327485,55.73382000050845,812974.9789572897,901.6512512924771,-33.46084796687573,21.124689,2025-11-21T07:09:45
695,12,24,64,512,16,8,1335,0.006153240245721789,974.7175752246754,61.05606648246575,973665.6159424819,986.7449599275802,-40.27229451096187,20.135873,2025-11-21T07:10:26
696,8,24,32,256,8,5,1550,0.0016508222698854956,793.2988505968933,52.00076450884017,642981.725199116,801.861412713641,-46.07288326925777,14.232841,2025-11-21T07:11:02
697,12,24,64,1024,32,7,1527,0.004501850017848414,902.6819306934257,56.61068483554753,838425.9324910212,915.6560120978954,-34.53967752871889,30.225837,2025-11-21T07:11:35
698,12,24,64,1024,16,7,1359,0.00697459774380689,1165.2283581022798,72.8126508771055,1381348.388342269,1175.3077845153025,-57.553384829882425,26.351978,2025-11-21T07:12:25
699,12,24,64,1024,16,7,1578,0.007722932947752825,1138.9248506153006,71.18943882975223,1320741.0798396957,1149.2349976570047,-54.98432760420066,30.616447,2025-11-21T07:13:13
700,12,24,64,1024,16,7,1693,0.005822654014242163,960.0520682259777,60.15104535620449,945291.2353482456,972.2608885213092,-39.069545052342164,32.734199,2025-11-21T07:14:00
701,12,24,64,1024,32,7,1722,0.008282117502924841,691.4846650684257,43.57751973238257,501742.3065154034,708.3377065463926,-20.268139599515585,33.968467,2025-11-21T07:14:47
702,12,24,64,1024,16,8,1398,0.004804209279796827,772.2463838184257,48.561394932514546,619955.7418112458,787.3726829216555,-25.279038245617883,30.803209,2025-11-21T07:15:44
703,12,24,64,1024,16,7,887,0.008602586969027878,765.1677705371757,48.12456761222245,609072.9815594426,780.4312792036482,-24.817733585321502,17.259628,2025-11-21T07:16:31
704,12,24,64,512,16,7,1376,0.0059030837142204015,1011.0780895475922,63.29990680375614,1045870.2543824868,1022.6779817628259,-43.33294598510147,16.842016,2025-11-21T07:17:12
705,12,24,64,1024,16,8,1412,0.006853917351883114,834.7444306934257,52.41820321616687,720389.529064302,848.7576385896635,-29.536283010646425,31.068387,2025-11-21T07:17:47
706,12,24,64,1024,16,7,1424,0.005627605536699415,975.6449026986338,61.1132928600949,975474.2503386332,987.6609997051788,-40.34895993925509,27.53755,2025-11-21T07:18:38
707,8,24,64,1024,4,10,2000,0.00019340677853633024,817.7547832140808,53.58682468325306,682382.7774575714,826.0646327361869,-48.9574460195814,60.967907,2025-11-21T07:19:32
708,4,24,32,1024,8,7,737,0.0008482078320026925,820.1305632331201,55.94271833263447,677463.5326054561,823.081728995035,-138.70071973334376,17.427302,2025-11-21T07:21:02
709,12,24,64,1024,16,7,1331,0.006717778689490135,826.9239147429048,51.935592518367145,707394.4280995919,841.0674337409527,-28.985439245155085,25.701103,2025-11-21T07:21:36
710,8,24,64,512,16,7,1300,0.005049547521028398,843.5390849718933,55.258996214594006,725217.4918334193,851.5970243216091,-52.093388194394954,16.240055,2025-11-21T07:22:20
711,12,24,32,1024,32,1,934,0.01,1052.7165986621756,65.86941075086695,1131801.342786276,1063.861524253169,-46.97544206402041,3.155983,2025-11-21T07:22:58
712,12,24,64,512,32,7,1362,0.005990860789336193,822.8933768197277,51.68686293777983,700744.6938325457,837.1049479202387,-28.703566509181446,17.115095,2025-11-21T07:23:22
713,8,24,64,256,32,10,392,0.004859996160917973,864.0155864367371,56.58695516191044,760182.2328327008,871.8843001411947,-54.65316727845728,7.595481,2025-11-21T07:24:00
714,12,24,64,1024,32,7,1390,0.009200303607720438,988.5085501595713,61.90711928422565,1000740.4103524844,1000.3701366756629,-41.41995636778088,27.464247,2025-11-21T07:24:27
715,8,24,64,1024,32,8,1220,0.009633926940472774,525.7387004504089,34.64874853136249,290060.4633175235,538.572616568577,-20.23541275849527,30.302959,2025-11-21T07:25:25
716,12,24,64,512,16,7,1829,0.01,748.1489920541027,47.07432425004081,583318.1833275078,763.7526977546513,-23.72602448078473,21.1406,2025-11-21T07:26:19
717,12,24,32,1024,16,8,937,0.006367838171131913,736.3491059863944,46.346143319269835,565801.2864252,752.1976378753127,-22.983508245197633,20.655086,2025-11-21T07:27:00
718,8,24,64,1024,16,6,2000,0.0009155327524274179,858.2435222277527,56.212620195689475,750241.2241303059,866.1646634043125,-53.92538307575448,36.31083,2025-11-21T07:27:49
719,12,24,64,1024,16,5,1333,0.005703093001950521,739.9121756478527,46.56602320575733,571061.2975920675,755.6859781629321,-23.206472604270502,18.567457,2025-11-21T07:29:05
720,12,24,64,512,16,8,989,0.006628579446288235,1037.8094127897796,64.94955131117244,1100641.2934013256,1049.1145282576758,-45.65461208488335,13.454287,2025-11-21T07:29:49
721,12,24,32,512,16,8,722,0.008223323916664886,744.0295462533214,46.82010655124351,577171.0698425762,759.7177566982202,-23.465457121736293,9.286302,2025-11-21T07:30:22
722,4,24,64,256,32,8,1580,0.01,731.3039030768701,49.9075814854387,539654.7905118454,734.6119999781146,-110.28298279334494,21.72495,2025-11-21T07:31:04
723,12,24,64,1024,16,7,963,0.006938522855416695,793.7141572559257,49.88618971515666,653573.4279190949,808.4388832305723,-26.70404393453417,18.665838,2025-11-21T07:31:48
724,12,24,64,1024,16,9,1076,0.006984886219158798,853.8708955371757,53.59851382961529,752686.770736069,867.5752248284116,-30.90531694626362,26.73208,2025-11-21T07:32:36
725,8,24,64,512,32,10,1310,0.002743089838737864,904.3641276965027,59.2036710100067,831533.7561486631,911.8847274456696,-59.87683351422145,22.622924,2025-11-21T07:33:27
726,4,24,64,512,8,7,1722,0.0017232418981455247,784.7911467292139,53.54165658307537,620746.4953832093,787.8746698448995,-127.00501872547093,22.300832,2025-11-21T07:34:13
727,12,24,64,512,32,9,903,0.00855385151992142,901.8607840462902,56.560011573588135,836944.156676265,914.8465208308249,-34.47686716875086,14.409278,2025-11-21T07:34:59
728,12,24,64,512,16,7,1164,0.00522801103087513,910.4678397103527,57.09119521807745,852544.7936216583,923.3335224184478,-35.13815588227457,14.872512,2025-11-21T07:35:41
729,12,24,64,512,32,8,1111,0.004593381856670369,960.1564993783214,60.157473821903196,945490.9373612171,972.3635829057035,-39.078010135383856,15.497226,2025-11-21T07:36:18
730,12,24,64,1024,32,7,1004,0.006140552447273695,1010.8773652637379,63.28751766456461,1045464.2815210047,1022.4794773104273,-43.31573737546363,19.899676,2025-11-21T07:36:57
731,12,24,64,1024,32,5,1172,0.01,766.5325369759777,48.20878955957165,611163.4467578611,781.7694332460569,-24.906345418707986,16.77917,2025-11-21T07:37:42
732,12,24,64,1024,16,8,952,0.005948573603734884,853.2910615528007,53.56273195226831,751696.9093432169,867.0045613162695,-30.86335813590625,21.00755,2025-11-21T07:38:31
733,12,24,64,512,16,8,1111,0.00472469250655029,807.9556326791027,50.76504958165631,676383.8772931517,822.4256059323249,-27.67094629719198,16.041152,2025-11-21T07:39:21
734,12,24,64,512,8,3,2000,0.0015980268840763473,1022.9567720020192,64.03284906267653,1070026.7216707484,1034.4209596052995,-44.356904124262506,12.085661,2025-11-21T07:40:03
735,12,24,64,1024,32,10,770,0.00785137799794448,696.1080171192069,43.86283123906934,508157.65959224413,712.851779539228,-20.540077251666194,21.700551,2025-11-21T07:40:50
736,4,24,64,256,4,5,1964,0.0012265434180567987,851.4893278815576,58.07335019995503,729884.7021574606,854.3328989085347,-149.5105637518315,18.256366,2025-11-21T07:41:38
737,12,24,32,1024,32,7,525,0.006170497562901856,1009.1126557910817,63.178616344811225,1041899.6070964563,1020.7348368192673,-43.164635918991586,10.492339,2025-11-21T07:42:23
738,12,24,32,512,32,6,1106,0.005676596169899864,894.2841442350923,56.09253282603214,823339.5696713805,907.3806090452784,-33.9001881607096,11.012094,2025-11-21T07:43:03
739,12,24,64,1024,8,6,1539,0.003994767210556281,1036.6081798796233,64.87538907957752,1098147.7879379943,1047.925468694217,-45.54891595043817,25.460506,2025-11-21T07:43:47
740,8,24,64,512,8,1,1663,0.0020003667238476853,542.3270488390808,36.33166045002737,370971.4159112915,609.0742285725867,-26.158927653839182,5.374523,2025-11-21T07:44:41
741,12,24,32,1024,16,8,901,0.0060455020841850135,806.8504080697277,50.69683926812838,674598.8553411175,821.3396711112385,-27.59528176667287,19.892377,2025-11-21T07:45:10
742,4,24,64,512,32,7,678,0.0016230962834930705,879.7653288581201,59.994474536956865,778836.4257172174,882.5170965580312,-159.6049683719373,9.159382,2025-11-21T07:46:03
743,12,24,64,1024,16,7,1349,0.00399676593643799,885.0588838184257,55.52315143939782,806920.4923165281,898.2875332077854,-33.2042069274278,26.000862,2025-11-21T07:46:44
744,12,24,32,512,32,6,541,0.007183296600566926,863.6686657194673,54.20314294606974,769514.8428472021,877.2199512364058,-31.618634882986797,5.797996,2025-11-21T07:47:37
745,12,24,64,512,32,6,1857,0.0033168198615311797,1369.9177095020195,85.44440209597238,1900275.7989010818,1378.5049143550712,-79.54997643968551,19.306931,2025-11-21T07:48:06
746,8,24,64,512,32,7,1595,0.0034248431119349916,879.3989177355652,57.58449540292927,786996.3883471683,887.1281690641822,-56.616239575893694,20.318617,2025-11-21T07:48:45
747,12,24,64,512,32,6,1775,0.004345682295492782,1007.2480114225922,63.06357405341808,1038141.121496665,1018.8921049339154,-43.0053190836737,18.974827,2025-11-21T07:49:28
748,12,24,64,512,16,6,1858,0.0035870307969956628,937.1652070606132,58.73867274311079,901869.6445731841,949.668176034758,-37.22896585014029,20.398142,2025-11-21T07:50:13
749,12,24,64,512,32,6,1528,0.0037794920901939406,894.5971528613944,56.1117311735398,823893.5355673117,907.6858132455919,-33.92366998365943,15.759368,2025-11-21T07:50:54
750,12,24,64,512,32,7,1741,0.003598036587639149,825.9378511035819,51.87486825921458,705770.9260243108,840.1017355203539,-28.916621311469196,21.256976,2025-11-21T07:51:34
751,12,24,64,512,16,6,1579,0.0047995800371951,914.988428903061,57.37007392174145,860791.6363296654,927.7885730756041,-35.48772776348039,17.309925,2025-11-21T07:52:19
752,12,24,64,512,32,7,1572,0.003656111643357336,912.7917329395194,57.2368252366287,856892.1730665299,925.6847049976195,-35.32243508640971,20.040846,2025-11-21T07:53:00
753,12,24,64,1024,16,6,1613,0.004300155249506534,980.9338838184254,61.43968023804543,985822.5489137112,992.8859697436112,-40.78760953259065,26.824506,2025-11-21T07:53:49
754,12,24,64,512,16,5,1692,0.00435811722820636,816.0331676725923,51.25497464945333,689065.0773955587,830.0994382575853,-28.208484253559437,14.611039,2025-11-21T07:54:40
755,8,24,32,1024,32,1,821,0.003880241673176556,566.8577342638855,38.054286451424446,439676.9175426016,663.0813807841399,-31.188877855370826,3.022265,2025-11-21T07:55:25
756,12,24,64,1024,16,6,1952,0.003623623732134769,924.4616751595714,57.954731377825475,878220.6410340447,937.1342705472064,-36.2265183743574,32.386789,2025-11-21T07:55:58
757,4,24,32,1024,4,6,1714,0.0008147254674467231,730.0211882331201,49.82043017743788,537780.3271256777,733.3350715230233,-109.89644702933958,34.459411,2025-11-21T07:56:56
758,12,24,64,512,16,7,1556,0.003657751029528208,885.2549897754569,55.535227391525744,807266.3286630344,898.4800101632948,-33.218866436104996,18.579274,2025-11-21T07:57:55
759,4,24,32,1024,4,8,447,0.0038854797664734306,859.7243132331201,58.63283072820725,743975.2866205412,862.5400203008213,-152.41620323826308,12.050634,2025-11-21T07:58:42
760,12,24,32,1024,32,8,588,0.0061373335745101305,863.331446481186,54.18233251594472,768932.448469773,876.8879338146768,-31.593948017318326,13.328083,2025-11-21T07:59:18
761,12,24,64,512,32,6,1513,0.006425033211303159,917.0834606413423,57.4992919768591,864627.0456060632,929.8532387458051,-35.65030528355882,16.330845,2025-11-21T07:59:58
762,4,24,32,1024,16,9,634,0.005738310017155516,872.2987150885889,59.48717175559496,765754.4523983884,875.0739696725005,-156.90731602577458,19.003517,2025-11-21T08:00:52
763,4,24,32,512,8,10,1817,0.004020837874045669,836.7013029792139,57.06858145791258,704918.4522572487,839.5942188088534,-144.36223780919607,32.162228,2025-11-21T08:01:40
764,12,24,64,1024,16,6,1814,0.005076727167502123,984.2105154916026,61.641884871975094,992261.6487978097,996.1233100363678,-41.060553777976956,30.224118,2025-11-21T08:02:47
765,8,24,32,512,8,8,596,0.004450770825080231,828.3200603136902,54.271999539159474,699773.3982425984,836.5245951211467,-50.230618537727224,9.176053,2025-11-21T08:03:44
766,12,24,32,1024,16,9,488,0.004288372564392436,980.5037080371754,61.41313372020193,984978.7859652615,992.4609745301129,-40.751843626579735,12.03404,2025-11-21T08:04:17
767,12,24,64,512,32,7,1476,0.00506213945736947,1022.5603283171234,64.00847918586705,1069220.6524457592,1034.0312627990313,-44.32273600134099,17.866429,2025-11-21T08:04:57
768,8,24,32,512,4,10,626,0.007889956062693758,1060.534629405487,69.33176666133238,1138392.9775885814,1066.955002607224,-82.34208834936221,11.347953,2025-11-21T08:05:47
769,12,24,32,512,8,10,896,0.007036378191675381,866.9900361621757,54.40810729320143,775262.9872951013,880.4901971601395,-31.862290514510356,15.925548,2025-11-21T08:06:24
770,8,24,32,1024,4,10,300,0.0065471825263088606,903.2289348254089,59.130050639961496,829481.7939821042,910.7589110088927,-59.72660875393071,9.271907,2025-11-21T08:07:08
771,12,24,32,512,16,9,611,0.01,934.5612438444673,58.578003261304936,896996.9093138146,947.0992077463768,-37.02241756353578,9.101884,2025-11-21T08:07:52
772,8,24,32,1024,16,9,653,0.009171338964062796,889.4340739855652,58.23541524198974,804752.261834698,897.0798525408416,-57.916152352984454,17.776874,2025-11-21T08:08:27
773,12,24,64,512,16,7,1664,0.004267793278262371,1113.0329031869153,69.59162948371191,1262433.7574901672,1123.5807747955494,-52.51276350585677,18.958571,2025-11-21T08:09:20
774,8,24,32,1024,8,10,504,0.005636673541149089,639.5648112902527,42.03069153764888,422702.4285251435,650.1556956030944,-29.9461704676505,15.455784,2025-11-21T08:10:06
775,4,24,64,512,32,8,1869,0.0012590663128723071,758.0582976081201,51.7253514204552,579501.7744289023,761.2501391979526,-118.49988608702785,27.164082,2025-11-21T08:10:52
776,12,24,64,512,32,6,1477,0.004787857675973767,1003.3533174121754,62.82332513056591,1030315.1935931728,1015.044429369066,-42.673589179725276,15.414847,2025-11-21T08:11:44
777,4,24,64,512,4,9,971,0.0005120123954931903,781.6298308112451,53.32686867134409,615794.5842703967,784.7258019654997,-125.98387808361981,15.594253,2025-11-21T08:12:26
778,8,24,32,512,4,10,887,0.007257533003234909,834.7985759386902,54.69214964394404,710547.9473034783,842.9400615129632,-51.01942647789787,15.26176,2025-11-21T08:13:09
779,12,24,32,1024,16,9,559,0.01,864.7907360319673,54.272386951139495,771454.2998137046,878.3247120591021,-31.70084569314809,13.943187,2025-11-21T08:13:46
