trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
148,12,32,256,8,6,467,0.005113635530354746,360.5423013008614,20.95475031643356,182636.2476901319,427.3596233737248,-0.41708872215695614,47.621103,2025-11-19T18:51:34
149,8,32,512,8,4,411,0.0050563290928012355,344.92291438501553,19.920531337695625,168695.55066558698,410.7256391626739,-0.30892177949173494,27.211466,2025-11-19T18:52:23
150,12,16,512,8,6,467,0.004310108295218506,360.45957831909055,20.94932658965305,182559.5721001191,427.2699054463339,-0.416493790344427,86.891134,2025-11-19T18:52:53
151,12,32,256,8,9,538,0.0045759045466393505,362.28916816284055,21.069284204350726,184268.52092305946,429.2650939956095,-0.4297536559754871,78.68022,2025-11-19T18:54:22
152,12,32,512,4,5,576,0.0044756272026300285,358.68882636596555,20.833226699153684,180931.08271498187,425.3599448878348,-0.40385821569253366,49.038226,2025-11-19T18:55:45
153,8,32,256,4,7,443,0.003977740823945366,344.0163388641822,19.857681882574592,167831.9953750083,409.67303471794224,-0.30222138743531124,52.147545,2025-11-19T18:56:37
154,8,32,512,4,7,481,0.005344157514021548,344.62140071314053,19.89962853417467,168407.29406670472,410.37457775391584,-0.30668517432419784,54.331753,2025-11-19T18:57:33
155,8,16,512,8,6,454,0.00638061855152506,317.22930786103365,17.663295771313965,138043.7903795877,371.5424476147883,-0.07109240900858871,88.799373,2025-11-19T18:58:30
156,12,16,512,8,8,391,0.005326214905746263,424.47231491564304,25.017944393957436,249278.89395832297,499.2783732131034,-0.9341741509026082,94.843582,2025-11-19T19:00:03
157,8,32,512,8,10,586,0.00420689465290751,342.62687353215097,19.761355501571657,166526.8410612646,408.07700383783526,-0.2920945945227744,89.000103,2025-11-19T19:01:40
158,12,32,1024,8,3,523,0.006397333256407558,365.48345323771036,21.278717677906652,187316.35275262743,432.80059236630836,-0.4534020180467426,45.652754,2025-11-19T19:03:13
159,8,32,256,4,6,535,0.005256934107838974,1086.3536704315914,61.604156417390335,1309045.604996618,1144.135308867189,-9.156985741281563,53.101582,2025-11-19T19:04:03
160,8,16,512,16,5,473,0.005942264767424308,300.58094060611376,15.417066080065256,133647.04390580865,365.57768518580104,-0.03697771424795859,75.726703,2025-11-19T19:05:02
