trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
353,24,64,256,4,8,597,0.01,947.8850556934257,59.4002085993167,922077.3432975393,960.2485841163939,-38.08554133096702,7.23362,2025-11-20T21:05:45
354,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.340559,2025-11-20T21:05:53
355,24,64,256,4,8,606,0.01,980.9609834278004,61.4413525782728,985875.7154982485,992.9127431442546,-40.78986318815703,7.595893,2025-11-20T21:06:02
356,24,64,256,4,8,593,0.01,931.8296154264985,58.40941347722911,891897.6921559637,944.4033524696763,-36.80626903279974,7.444796,2025-11-20T21:06:10
357,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.823495,2025-11-20T21:06:19
358,24,64,256,4,8,604,0.01,881.9031220996757,55.32840666661395,801344.3812597659,895.1784075030887,-32.967843545592906,7.472089,2025-11-20T21:06:28
359,24,64,256,4,8,604,0.01,881.9031220996757,55.32840666661395,801344.3812597659,895.1784075030887,-32.967843545592906,7.456985,2025-11-20T21:06:37
360,24,64,256,4,8,588,0.01,942.7686616504569,59.084471365561576,912404.0061270328,955.1984119160966,-37.67550238734208,7.193436,2025-11-20T21:06:46
361,24,64,256,4,8,616,0.01,859.5154267871757,53.946842713010234,762358.0333757513,873.131166191971,-31.315267953490533,7.081977,2025-11-20T21:06:54
362,24,64,256,4,8,596,0.01,891.1516572559257,55.899141734121194,817742.5407205933,904.2911813794234,-33.66293809922965,7.2321,2025-11-20T21:07:02
363,24,64,256,4,8,590,0.01,873.6898245736339,54.82155709978029,786925.179321611,887.0880335804395,-32.356634174264215,7.489818,2025-11-20T21:07:11
364,24,64,256,8,7,559,0.01,912.6733857715507,57.22726613108987,856563.9735863163,925.5074141174215,-35.30852317929917,6.009106,2025-11-20T21:07:20
365,24,64,256,4,7,563,0.01,925.6062470996757,58.025364138878835,880338.1891605564,938.2633900779442,-36.31627821437591,6.009219,2025-11-20T21:07:27
366,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.978396,2025-11-20T21:07:34
367,24,64,256,4,8,621,0.01,782.2649385059257,49.17964856828425,635529.6985062903,797.2011656453409,-25.939196021443884,7.421959,2025-11-20T21:07:44
368,24,64,256,4,8,582,0.01,877.4460908496757,55.05335943065987,793502.9068379881,890.7878012399968,-32.63545464694363,7.684982,2025-11-20T21:07:52
369,24,64,256,8,7,579,0.01,899.2425182585298,56.3984360662804,832228.3877870884,912.2655248265652,-34.27697246234148,6.147731,2025-11-20T21:08:01
370,24,16,1024,4,10,800,0.01,894.5735322559257,56.11030858661531,823853.0691034542,907.6635219636482,-33.92195466806566,32.68494,2025-11-20T21:08:09
371,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.615325,2025-11-20T21:08:43
372,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.910402,2025-11-20T21:08:52
373,24,64,256,4,8,610,0.01,862.0891572559257,54.10566983622607,766788.9795488426,875.6648785630509,-31.50308943185405,7.387168,2025-11-20T21:09:01
374,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.970675,2025-11-20T21:09:09
375,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.593216,2025-11-20T21:09:18
376,24,64,256,4,8,615,0.01,776.4392549121757,48.82014061778379,626449.1810591851,791.4854269404997,-25.554285859009852,8.205954,2025-11-20T21:09:27
377,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.59514,2025-11-20T21:09:37
378,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,7.320186,2025-11-20T21:09:45
379,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,7.51802,2025-11-20T21:09:54
380,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.702394,2025-11-20T21:10:02
381,24,64,256,4,8,615,0.01,776.4392549121757,48.82014061778379,626449.1810591851,791.4854269404997,-25.554285859009852,7.469354,2025-11-20T21:10:11
382,24,64,256,4,8,596,0.01,891.1516572559257,55.899141734121194,817742.5407205933,904.2911813794234,-33.66293809922965,7.392051,2025-11-20T21:10:20
383,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.168589,2025-11-20T21:10:29
384,24,64,256,4,8,610,0.01,862.0891572559257,54.10566983622607,766788.9795488426,875.6648785630509,-31.50308943185405,7.144297,2025-11-20T21:10:37
385,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.541465,2025-11-20T21:10:45
386,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.9643,2025-11-20T21:10:53
387,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.508841,2025-11-20T21:11:02
388,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,6.944779,2025-11-20T21:11:11
389,24,64,256,4,8,602,0.01,916.6022798145194,57.4697214075386,863750.9962808439,929.3820507632175,-35.61317080415998,7.243615,2025-11-20T21:11:19
390,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.110035,2025-11-20T21:11:27
391,12,16,256,32,10,300,0.006319433208348813,713.5261689746757,44.93771991623479,532710.8583022881,729.8704393947519,-21.580852269038242,8.586122,2025-11-20T21:11:36
392,24,64,512,4,8,610,0.01,937.4803926074882,58.758166617785,902462.6833966986,949.9803594794466,-37.254103918672,7.086151,2025-11-20T21:11:46
393,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.424238,2025-11-20T21:11:54
394,24,64,256,4,8,604,0.01,881.9031220996757,55.32840666661395,801344.3812597659,895.1784075030887,-32.967843545592906,7.580869,2025-11-20T21:12:03
395,24,64,512,4,8,604,0.01,929.9405366504569,58.29287800272921,888382.7179212035,942.5405656634645,-36.657274296372655,7.156425,2025-11-20T21:12:11
396,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.353557,2025-11-20T21:12:20
397,24,32,512,4,10,743,0.01,985.0940604134776,61.696408171293015,994001.5642489296,996.9962709303028,-41.13430630836007,10.820861,2025-11-20T21:12:29
398,24,64,512,4,8,638,0.01,936.760645699936,58.71375610155828,901113.9868520302,949.270239105825,-37.19693459885003,7.654498,2025-11-20T21:12:41
399,24,64,512,4,8,646,0.01,874.473292184311,54.869961850358195,788297.6146482071,887.8612586706366,-32.41480974713961,7.760398,2025-11-20T21:12:50
400,24,32,512,4,8,631,0.01,959.4766898080089,60.11557455972775,944188.5906915647,971.6936712213189,-39.0228055205498,7.572033,2025-11-20T21:12:59
401,24,32,512,4,8,618,0.01,927.9566092416027,58.17044485366522,884696.6205537673,940.5831279338192,-36.50102589481269,7.479956,2025-11-20T21:13:08
402,24,32,512,4,8,611,0.01,886.9503633106132,55.63991259580236,810274.0226286828,900.1522219206498,-33.34635828660947,7.159024,2025-11-20T21:13:17
403,24,64,512,4,8,608,0.01,881.164210153061,55.28284991722868,800043.7313247634,894.4516372195667,-32.91271085291675,7.298083,2025-11-20T21:13:25
404,24,64,512,4,8,626,0.01,995.4062755827484,62.33282237413974,1014426.8348920537,1007.1875867444226,-42.00010435200684,7.707791,2025-11-20T21:13:34
405,24,32,512,4,8,643,0.01,949.7245332324882,59.513769829034814,925570.2225913381,962.0656020206409,-38.2335994944109,7.38665,2025-11-20T21:13:42
406,24,32,512,4,8,634,0.01,913.9363048796235,57.30523843895493,858872.6535466689,926.753825752378,-35.40638482470913,7.522831,2025-11-20T21:13:51
407,24,64,512,4,8,626,0.01,995.4062755827484,62.33282237413974,1014426.8348920537,1007.1875867444226,-42.00010435200684,7.405129,2025-11-20T21:14:00
408,24,64,512,4,8,641,0.01,912.0100760384777,57.18637609322621,855355.8064124761,924.8544785059302,-35.25731069875066,7.596724,2025-11-20T21:14:09
409,24,64,512,4,8,642,0.01,966.9885509733735,60.579144263427374,958660.2421154614,979.1119660771496,-39.63623815065136,7.866208,2025-11-20T21:14:18
410,24,32,512,4,8,659,0.01,965.0896048470714,60.462070697802574,954996.9160704985,977.2394364077304,-39.48095499292062,7.914996,2025-11-20T21:14:27
411,24,32,512,4,8,662,0.01,853.280909371811,53.56218322661693,751683.5108144768,866.9968343739652,-30.862790191413684,8.091618,2025-11-20T21:14:36
412,24,64,512,4,8,631,0.01,959.4766898080089,60.11557455972775,944188.5906915647,971.6936712213189,-39.0228055205498,7.426926,2025-11-20T21:14:45
413,24,64,512,4,8,639,0.01,821.0314993783214,51.5720130889537,697686.3148961824,835.2761907873241,-28.573926195175364,7.44681,2025-11-20T21:14:54
414,24,64,512,4,8,627,0.01,905.4355928028007,56.78065489213399,843406.8328828309,918.3718380279477,-34.75081078076615,7.693649,2025-11-20T21:15:03
415,24,64,512,4,8,621,0.01,1013.9066621387379,63.47449821635796,1051599.9525830108,1025.4754763440278,-43.57581970655054,7.531563,2025-11-20T21:15:12
416,24,64,512,4,8,634,0.01,913.9363048796235,57.30523843895493,858872.6535466689,926.753825752378,-35.40638482470913,7.369287,2025-11-20T21:15:21
417,24,64,512,4,8,635,0.01,903.2587332650402,56.646319614322906,839469.5883306033,916.2257300090428,-34.58391660882405,7.873363,2025-11-20T21:15:30
418,24,64,512,4,8,633,0.01,893.6260631804048,56.051877112980875,822160.6808703048,906.730765371014,-33.850216748556385,7.10721,2025-11-20T21:15:40
419,24,64,512,4,8,631,0.01,959.4766898080089,60.11557455972775,944188.5906915647,971.6936712213189,-39.0228055205498,7.207399,2025-11-20T21:15:48
420,24,64,512,4,8,634,0.01,913.9363048796235,57.30523843895493,858872.6535466689,926.753825752378,-35.40638482470913,7.221718,2025-11-20T21:15:57
421,24,64,512,4,8,636,0.01,913.197413278061,57.25964540882603,857522.8294877051,926.0252855552624,-35.349167711166906,7.75432,2025-11-20T21:16:05
422,24,64,512,8,7,560,0.01,840.1379446908214,52.75104188504333,729423.0457165089,854.0626708365779,-29.919200876528613,5.574542,2025-11-20T21:16:14
423,24,64,512,4,8,634,0.01,913.9363048796235,57.30523843895493,858872.6535466689,926.753825752378,-35.40638482470913,7.578985,2025-11-20T21:16:22
424,24,64,512,4,9,631,0.01,1040.8772228483733,65.13883461867121,1107016.6238749905,1052.1485750002184,-45.9248532360604,8.092345,2025-11-20T21:16:31
425,24,64,512,4,9,642,0.01,832.3874360645194,52.272750310093095,716460.0719091548,846.4396445755331,-29.369718935341723,8.9603,2025-11-20T21:16:40
426,24,32,512,4,9,633,0.01,821.0844372038423,51.57523248963681,697770.8766747202,835.3268083060187,-28.57751064816522,8.127866,2025-11-20T21:16:51
427,24,64,512,4,8,622,0.01,951.700098824936,59.63567768859276,929326.3135906011,964.0157226884845,-38.392814826033245,7.42852,2025-11-20T21:17:00
428,24,64,512,4,7,557,0.01,773.6281180306652,48.646663512494854,622091.7598347479,788.7279377800357,-25.36958099818429,5.500842,2025-11-20T21:17:09
429,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,8.167425,2025-11-20T21:17:16
430,24,64,512,4,9,631,0.01,1040.8772228483733,65.13883461867121,1107016.6238749905,1052.1485750002184,-45.9248532360604,8.296326,2025-11-20T21:17:25
431,24,64,512,4,9,634,0.01,825.0870820606132,51.82223910129754,704359.9162306042,839.26153029351,-28.856810622039298,9.029133,2025-11-20T21:17:35
432,24,64,512,4,9,642,0.01,832.3874360645194,52.272750310093095,716460.0719091548,846.4396445755331,-29.369718935341723,8.394271,2025-11-20T21:17:46
433,24,64,512,4,8,642,0.01,966.9885509733735,60.579144263427374,958660.2421154614,979.1119660771496,-39.63623815065136,7.872539,2025-11-20T21:17:56
434,24,64,512,4,8,632,0.01,951.563624215561,59.627252067203365,929066.3832288239,963.8808968066667,-38.38179674932605,7.294978,2025-11-20T21:18:05
435,24,64,512,4,8,637,0.01,941.9135794564464,59.03174736181431,910794.6353361327,954.355612618343,-37.60728345861358,7.916888,2025-11-20T21:18:14
436,24,64,512,4,8,638,0.01,936.760645699936,58.71375610155828,901113.9868520302,949.270239105825,-37.19693459885003,7.490786,2025-11-20T21:18:23
437,24,64,512,4,8,636,0.01,913.197413278061,57.25964540882603,857522.8294877051,926.0252855552624,-35.349167711166906,7.9037,2025-11-20T21:18:32
438,24,64,512,4,8,637,0.01,941.9135794564464,59.03174736181431,910794.6353361327,954.355612618343,-37.60728345861358,7.428128,2025-11-20T21:18:42
439,24,64,512,4,8,632,0.01,951.563624215561,59.627252067203365,929066.3832288239,963.8808968066667,-38.38179674932605,7.79257,2025-11-20T21:18:51
440,24,32,512,4,9,732,0.01,985.3481904590504,61.712091137347215,994502.3339528996,997.247378513927,-41.155533220727115,9.925373,2025-11-20T21:19:00
441,24,64,512,4,8,659,0.01,965.0896048470714,60.462070697802574,954996.9160704985,977.2394364077304,-39.48095499292062,7.989589,2025-11-20T21:19:12
442,24,32,1024,4,9,752,0.01,1086.4865978483733,67.95342900272642,1204044.386365235,1097.2895635907757,-50.03772147713588,18.504772,2025-11-20T21:19:21
443,24,32,1024,4,9,707,0.01,1328.5769502246756,82.89303318764377,1788707.9771589108,1337.425877257843,-74.82077585840362,17.576428,2025-11-20T21:19:42
444,24,32,1024,4,9,724,0.01,608.2269136035819,38.43961213262229,393531.2385947001,627.3206824222362,-15.68122701737014,17.807014,2025-11-20T21:20:01
445,24,32,512,4,9,694,0.01,879.4558768197277,55.17738814254923,797034.0597354071,892.7676403944125,-32.78513517376848,8.642804,2025-11-20T21:20:20
446,24,32,1024,4,9,695,0.01,873.6031546517589,54.81620870179681,786773.7445574411,887.0026744928343,-32.35021507094611,17.057116,2025-11-20T21:20:30
447,24,32,512,4,9,699,0.01,927.600001168686,58.14840007129294,884033.0084834205,940.2302954507584,-36.472896327166545,9.631701,2025-11-20T21:20:49
448,24,32,512,4,9,693,0.01,827.117335153061,51.94753111609197,707714.477934637,841.2576763005715,-28.999005700449267,9.213383,2025-11-20T21:20:59
449,24,64,512,4,8,683,0.01,1003.7536673470713,62.84838924980281,1031136.7148175876,1015.4490212795458,-42.708412290828186,8.750413,2025-11-20T21:21:10
450,24,32,512,4,9,735,0.01,868.1931611621757,54.482353172845464,777350.6295793821,881.6749001641036,-31.950782688599283,9.557154,2025-11-20T21:21:21
451,24,64,512,4,9,703,0.01,1045.5557710254568,65.42755254794005,1116778.136306487,1056.777240626655,-46.33862980303422,9.366715,2025-11-20T21:21:32
452,24,64,1024,4,9,709,0.01,607.114161324936,38.370943757609425,392178.8926424083,626.2418803005819,-15.623903004372444,17.405973,2025-11-20T21:21:43
453,24,64,512,4,8,678,0.01,906.0415498340507,56.81699751492438,844450.4496829924,918.9398509603294,-34.79504820604604,8.241499,2025-11-20T21:22:02
454,24,64,512,4,8,672,0.01,798.3058930957694,50.16990074222342,660900.9052009694,812.958120201139,-27.014645228703497,8.040142,2025-11-20T21:22:11
455,24,64,512,4,8,659,0.01,965.0896048470714,60.462070697802574,954996.9160704985,977.2394364077304,-39.48095499292062,7.903611,2025-11-20T21:22:21
456,24,64,512,4,8,666,0.01,839.3461356087902,52.7024704099298,728107.3761167357,853.292081362962,-29.86343152171947,8.072553,2025-11-20T21:22:31
457,24,64,512,4,8,662,0.01,853.280909371811,53.56218322661693,751683.5108144768,866.9968343739652,-30.862790191413684,7.745173,2025-11-20T21:22:40
458,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,8.05023,2025-11-20T21:22:49
459,24,64,512,4,9,656,0.01,792.7397309863944,49.82605451876825,652027.4184648792,807.4821474589263,-26.638510802351657,8.609324,2025-11-20T21:22:59
460,24,64,512,4,8,647,0.01,951.0615083301444,59.59628812949188,928112.1462535766,963.3857722914412,-38.341348007139004,7.876959,2025-11-20T21:23:09
461,24,64,512,4,8,665,0.01,942.0744884733735,59.041821189869495,911104.7993278162,954.5180979571924,-37.62043086713028,7.747359,2025-11-20T21:23:19
462,24,64,512,4,8,655,0.01,876.0655976856132,54.96831733990072,791089.6412563128,889.4322016074709,-32.533159766453615,8.365571,2025-11-20T21:23:28
463,24,64,512,4,8,652,0.01,895.807032418686,56.18654052328177,826067.0681818095,908.8823181148424,-34.01580292614595,7.359986,2025-11-20T21:23:38
464,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,8.209377,2025-11-20T21:23:47
465,24,64,512,4,8,648,0.01,983.0398001595713,61.569702135605034,989961.7051960867,994.96819305749,-40.96306245432881,7.486111,2025-11-20T21:23:57
466,24,64,512,4,8,645,0.01,849.0030976856132,53.2981691866828,744400.0881934682,862.7862355146077,-30.554056311383327,7.998822,2025-11-20T21:24:06
467,24,64,512,4,8,661,0.01,862.3921154264985,54.1244861962921,767317.4531206157,875.9665821939874,-31.525490671600373,7.765421,2025-11-20T21:24:16
468,24,64,512,4,8,649,0.01,943.4685721322277,59.127739047022054,913727.9740077779,955.8911936030051,-37.73162349442695,7.810043,2025-11-20T21:24:25
469,24,64,512,4,8,649,0.01,943.4685721322277,59.127739047022054,913727.9740077779,955.8911936030051,-37.73162349442695,7.5979,2025-11-20T21:24:35
470,24,64,512,4,8,647,0.01,951.0615083301444,59.59628812949188,928112.1462535766,963.3857722914412,-38.341348007139004,8.008575,2025-11-20T21:24:44
471,24,64,512,4,8,637,0.01,941.9135794564464,59.03174736181431,910794.6353361327,954.355612618343,-37.60728345861358,7.740735,2025-11-20T21:24:53
472,24,32,1024,4,10,711,0.01,807.9563447559257,50.765087368345576,676384.7195219669,822.4261179716794,-27.67098199806827,19.584491,2025-11-20T21:25:03
473,24,64,512,4,8,666,0.01,839.3461356087902,52.7024704099298,728107.3761167357,853.292081362962,-29.86343152171947,8.405775,2025-11-20T21:25:24
474,24,64,512,4,8,655,0.01,876.0655976856132,54.96831733990072,791089.6412563128,889.4322016074709,-32.533159766453615,7.628354,2025-11-20T21:25:34
475,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,8.275643,2025-11-20T21:25:44
476,24,64,512,4,8,647,0.01,951.0615083301444,59.59628812949188,928112.1462535766,963.3857722914412,-38.341348007139004,7.349546,2025-11-20T21:25:54
477,24,64,512,4,8,648,0.01,983.0398001595713,61.569702135605034,989961.7051960867,994.96819305749,-40.96306245432881,7.677256,2025-11-20T21:26:03
478,12,16,1024,32,1,300,0.002185282636053899,670.0323945606132,42.228432723108014,471256.88891644176,686.4815284597553,-18.9759062980283,1.675019,2025-11-20T21:26:13
479,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,7.735217,2025-11-20T21:26:16
480,24,64,512,4,8,643,0.01,949.7245332324882,59.513769829034814,925570.2225913381,962.0656020206409,-38.2335994944109,7.740299,2025-11-20T21:26:26
481,24,64,512,4,8,648,0.01,983.0398001595713,61.569702135605034,989961.7051960867,994.96819305749,-40.96306245432881,7.586479,2025-11-20T21:26:35
482,24,64,512,4,8,647,0.01,951.0615083301444,59.59628812949188,928112.1462535766,963.3857722914412,-38.341348007139004,7.651274,2025-11-20T21:26:44
483,24,64,512,4,8,655,0.01,876.0655976856132,54.96831733990072,791089.6412563128,889.4322016074709,-32.533159766453615,7.753337,2025-11-20T21:26:53
484,24,64,512,4,8,645,0.01,849.0030976856132,53.2981691866828,744400.0881934682,862.7862355146077,-30.554056311383327,8.070877,2025-11-20T21:27:03
485,24,64,512,4,8,641,0.01,912.0100760384777,57.18637609322621,855355.8064124761,924.8544785059302,-35.25731069875066,7.549747,2025-11-20T21:27:12
486,24,64,512,4,8,640,0.01,855.9803112272798,53.72873417948389,756295.8762406098,869.6527331300751,-31.05830177274366,7.984305,2025-11-20T21:27:22
487,24,64,512,4,8,653,0.01,947.6366019173839,59.385010863923284,921613.1063381349,960.0068261935094,-38.06586298945254,7.864186,2025-11-20T21:27:31
488,24,64,512,4,8,642,0.01,966.9885509733735,60.579144263427374,958660.2421154614,979.1119660771496,-39.63623815065136,7.848856,2025-11-20T21:27:40
489,12,16,256,4,10,800,0.01,750.1897838835298,47.20024118196323,586374.8522648842,765.7511686343574,-23.855592310376608,23.409827,2025-11-20T21:27:50
490,24,64,512,4,8,635,0.01,903.2587332650402,56.646319614322906,839469.5883306033,916.2257300090428,-34.58391660882405,7.791747,2025-11-20T21:28:15
491,24,64,512,4,8,639,0.01,821.0314993783214,51.5720130889537,697686.3148961824,835.2761907873241,-28.573926195175364,7.216968,2025-11-20T21:28:25
492,24,64,512,4,8,647,0.01,951.0615083301444,59.59628812949188,928112.1462535766,963.3857722914412,-38.341348007139004,7.894633,2025-11-20T21:28:34
493,24,64,512,4,8,638,0.01,936.760645699936,58.71375610155828,901113.9868520302,949.270239105825,-37.19693459885003,7.568497,2025-11-20T21:28:43
494,24,64,512,4,8,640,0.01,855.9803112272798,53.72873417948389,756295.8762406098,869.6527331300751,-31.05830177274366,7.864566,2025-11-20T21:28:52
495,24,64,512,4,8,651,0.01,844.5650280241548,53.02434057467672,736886.3285206441,858.4208341604042,-30.235558772778965,7.530813,2025-11-20T21:29:02
496,24,64,512,4,8,638,0.01,936.760645699936,58.71375610155828,901113.9868520302,949.270239105825,-37.19693459885003,7.82246,2025-11-20T21:29:11
497,24,64,512,4,8,641,0.01,912.0100760384777,57.18637609322621,855355.8064124761,924.8544785059302,-35.25731069875066,7.616134,2025-11-20T21:29:20
498,24,64,512,4,8,642,0.01,966.9885509733735,60.579144263427374,958660.2421154614,979.1119660771496,-39.63623815065136,8.151814,2025-11-20T21:29:29
499,12,16,1024,4,1,800,0.0008365900419626329,242.50964879238393,15.59896415152732,73145.07653012445,270.45346462954484,-2.100515301298754,3.803953,2025-11-20T21:29:40
